adx_len,atr_len,ema_len,rsi_len,dmi_len,st_atr_len,st_mult,adx_trend,adx_range,bbwpct_min,rsi_oversold,rsi_overbought,sma_trend_len,mr_trail_mult,risk_pct,trail_mult,max_bars_in_trade,dead_money_pct,n_symbols_evaluated,n_symbols_qualified,mean_oos_sharpe,median_oos_sharpe,mean_oos_total_return,mean_oos_max_dd_pct,pct_symbols_positive_oos,pct_symbols_positive_return,pct_symbols_low_dd,robustness_score
10,10,50,5,20,20,2.0,30.0,20.0,0.1,5,85,100,1.5,2.0,3.0,30,0.25,6,6,-0.385413103155166,-0.31335549886578107,-0.007142698924052941,-2.0320620975243093,0.0,0.16666666666666666,1.0,-0.0
14,10,100,5,20,14,4.0,30.0,20.0,0.05,15,85,200,1.0,1.0,3.0,10,0.25,6,6,-0.4182638023357943,-0.34175809755603026,-0.00312783889761281,-0.874973764295008,0.0,0.16666666666666666,1.0,-0.0
14,10,200,3,14,14,3.0,30.0,15.0,0.2,10,90,200,2.0,1.0,3.0,20,1.0,1,1,-0.18935422953402198,-0.18935422953402198,-0.0023567443681721673,-0.6551036620027535,0.0,0.0,1.0,-0.0
10,14,200,3,14,10,3.0,30.0,15.0,0.2,5,85,200,1.0,1.0,2.0,20,1.0,1,1,-0.12317535230560073,-0.12317535230560073,-0.0021472519620002913,-0.830936162873048,0.0,0.0,1.0,-0.0
20,20,50,3,20,20,3.0,25.0,18.0,0.1,5,95,200,1.5,2.0,3.0,10,0.5,1,1,-0.41088667400048534,-0.41088667400048534,-0.004695330455672638,-1.4149746720414496,0.0,0.0,1.0,-0.0
14,14,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,2,2,-0.49046497838003994,-0.49046497838003994,-0.009395953900146038,-1.9373505482850046,0.0,0.0,1.0,-0.0
14,14,100,2,20,14,3.0,20.0,18.0,0.1,10,95,100,1.5,2.0,3.0,10,1.0,1,1,-0.40428915257356124,-0.40428915257356124,-0.006957319856087633,-1.7315455535764954,0.0,0.0,1.0,-0.0
20,14,50,2,20,20,4.0,20.0,18.0,0.05,15,85,200,1.0,2.0,1.5,30,0.5,2,2,-0.49046497838003994,-0.49046497838003994,-0.009395953900146038,-1.9373505482850046,0.0,0.0,1.0,-0.0
10,14,100,2,20,20,2.0,20.0,15.0,0.2,15,95,200,1.5,1.0,1.5,30,0.25,2,2,-0.4975167233892436,-0.4975167233892436,-0.0048291003380185205,-0.9760482179281236,0.0,0.0,1.0,-0.0
20,10,200,2,14,14,3.0,20.0,15.0,0.2,15,95,100,2.0,2.0,2.0,10,1.0,1,1,-0.13260804080876026,-0.13260804080876026,0.0298628780823552,-2.1654050837597882,0.0,1.0,1.0,-0.0
14,10,200,2,14,10,4.0,20.0,18.0,0.2,10,90,200,1.5,0.5,3.0,10,0.5,1,1,-0.0834306026370993,-0.0834306026370993,0.004080389859057323,-0.47837705005806763,0.0,1.0,1.0,-0.0
14,20,200,2,14,10,2.0,20.0,20.0,0.2,5,95,200,2.0,1.0,2.0,10,1.0,2,2,-0.32387697499837176,-0.32387697499837176,0.00539245577262543,-0.9474332013492018,0.0,0.5,1.0,-0.0
20,10,100,2,20,20,4.0,20.0,18.0,0.2,10,95,200,2.0,2.0,2.0,30,0.25,1,1,-0.2666114085715038,-0.2666114085715038,-0.004948838151595509,-1.2493690149881673,0.0,0.0,1.0,-0.0
10,20,50,3,14,20,4.0,20.0,15.0,0.2,10,90,200,1.5,0.5,2.0,20,1.0,5,5,-0.033875967296892594,-0.07364821476937772,0.0003887120677465189,-0.4580027117227414,0.4,0.4,1.0,-0.02427903407338689
10,14,200,3,14,20,2.0,25.0,20.0,0.2,15,95,100,1.0,2.0,2.0,10,0.5,6,6,-0.026559143022799627,0.017887689418829893,0.007459800395439598,-1.776544317058813,0.5,0.5,1.0,-0.0258408529791387
20,10,50,2,14,14,4.0,20.0,20.0,0.2,10,95,200,1.0,2.0,1.5,10,1.0,4,4,-0.07940271075033008,-0.07796465531727553,0.0034809924429875525,-2.017572260233975,0.25,0.5,1.0,-0.03194843325790498
14,14,200,5,10,14,4.0,25.0,15.0,0.1,5,90,100,1.0,2.0,1.5,10,0.25,23,23,-0.03209770137240636,-0.10586741298779352,0.004928377337026842,-2.1967197665180676,0.34782608695652173,0.5217391304347826,1.0,-0.03548112097110975
20,20,100,3,20,10,2.0,25.0,15.0,0.2,15,85,100,1.5,1.0,2.0,30,0.25,4,4,-0.05792225230832196,0.01353059785519476,0.0006334524611057871,-0.9099681047563344,0.5,0.5,1.0,-0.046611134419293467
20,14,50,3,14,10,3.0,25.0,20.0,0.05,5,95,200,2.0,1.0,3.0,10,0.5,5,5,-0.16123366343758078,-0.11173187743926624,-0.0003223868302730717,-0.7124775827817101,0.2,0.4,1.0,-0.057778388644522914
10,20,100,3,10,20,2.0,25.0,20.0,0.1,15,85,200,1.5,2.0,3.0,10,0.5,6,6,-0.08918004384568697,-0.05852231127158344,-0.0005401480601850833,-1.402495594005398,0.3333333333333333,0.3333333333333333,1.0,-0.05784545080417336
20,10,50,5,14,14,2.0,25.0,15.0,0.1,10,90,200,2.0,2.0,1.5,30,1.0,32,32,-0.038666496177381215,-0.08625058131382911,0.006076868623434954,-2.1925019470398945,0.4375,0.59375,1.0,-0.059148992113587325
20,20,50,5,20,14,3.0,25.0,15.0,0.1,10,95,200,1.5,2.0,1.5,30,0.25,26,26,-0.03814342824886193,-0.0018379670966722633,0.00872557211092672,-2.3257622241795053,0.5,0.6538461538461539,1.0,-0.06285725850919505
14,14,50,5,10,20,3.0,20.0,15.0,0.05,5,90,200,2.0,1.0,2.0,10,1.0,34,34,-0.051062008432430396,-0.11946882588822175,0.002466569904492597,-1.1180559580163738,0.4117647058823529,0.5882352941176471,1.0,-0.07475308758070484
10,14,50,5,10,20,2.0,30.0,15.0,0.2,10,90,100,2.0,0.5,2.0,10,0.25,15,15,-0.06806124819274399,-0.061806052955369895,0.0007449691555682784,-0.5006719159234065,0.4,0.6666666666666666,1.0,-0.07548233966430587
20,10,50,5,10,20,3.0,20.0,15.0,0.1,15,95,200,1.5,1.0,3.0,30,0.5,19,19,-0.09882006587948951,-0.12557099768247232,0.0005558395400262102,-0.988913755955043,0.2631578947368421,0.3157894736842105,1.0,-0.0779048580605048
14,14,50,3,14,10,4.0,20.0,20.0,0.2,5,85,200,1.0,0.5,3.0,10,1.0,5,5,-0.11765651090615166,-0.2969568377977784,-0.0004059239689208698,-0.34813497310948976,0.4,0.4,1.0,-0.08432486701297247
20,20,50,5,14,14,3.0,20.0,18.0,0.2,10,90,100,2.0,1.0,3.0,20,0.5,18,18,-0.11252917794970117,-0.14909313061840596,0.00041381965196332876,-0.9197030526001821,0.3333333333333333,0.4444444444444444,1.0,-0.11044509928288561
14,10,100,3,20,10,2.0,20.0,15.0,0.1,15,95,200,1.5,2.0,2.0,30,1.0,6,6,-0.17364626780206116,-0.18333249247728073,-0.0019162177901056873,-2.006706417130349,0.3333333333333333,0.3333333333333333,1.0,-0.11263334495386923
14,20,50,5,10,20,2.0,20.0,20.0,0.1,15,85,200,1.0,2.0,3.0,10,0.25,27,27,-0.08919206126331446,-0.09312064697510644,0.001118571873040559,-1.8474364838167239,0.4074074074074074,0.4074074074074074,1.0,-0.12108400284991978
20,10,100,5,10,14,2.0,20.0,20.0,0.1,5,90,200,1.5,0.5,3.0,30,0.5,14,14,-0.21162207456916707,-0.16283270455901094,-0.0008901357167545907,-0.47816881014443924,0.21428571428571427,0.21428571428571427,1.0,-0.12280354319886423
14,20,50,5,14,14,2.0,25.0,20.0,0.05,5,95,100,1.0,1.0,1.5,10,0.25,28,28,-0.09469563274226937,-0.11560681349819679,0.0017150287575786805,-1.1261420266264481,0.39285714285714285,0.5357142857142857,1.0,-0.1252696536343113
10,10,200,5,20,20,3.0,25.0,15.0,0.1,5,90,100,2.0,0.5,2.0,20,0.5,14,14,-0.21898034903892616,-0.13006234204168987,-0.0005769705893800618,-0.5239711257807403,0.21428571428571427,0.42857142857142855,1.0,-0.1270735239112063
20,20,50,5,10,20,2.0,25.0,15.0,0.1,5,85,200,2.0,1.0,3.0,20,0.25,12,12,-0.15206939090447535,-0.11138414187797159,-0.00051335477903815,-0.9590082806885202,0.3333333333333333,0.4166666666666667,1.0,-0.13001676216333377
20,14,100,5,20,20,2.0,20.0,18.0,0.1,10,90,200,1.0,2.0,3.0,30,0.5,8,8,-0.19162192781208245,-0.16452404536259913,-0.002143844632037468,-1.9872591391627683,0.375,0.5,1.0,-0.15788865350447043
20,20,50,5,14,20,4.0,25.0,15.0,0.2,10,95,200,1.5,0.5,2.0,10,0.5,18,18,-0.1620445657904084,-0.1583224734566095,8.737487480690718e-05,-0.4939164180089057,0.3333333333333333,0.3888888888888889,1.0,-0.15904344529179307
10,10,200,5,20,10,4.0,30.0,18.0,0.2,15,90,200,1.0,1.0,1.5,30,0.25,15,15,-0.1818928542072365,-0.17218046952272148,0.0012214384237765501,-1.1277802414184879,0.3333333333333333,0.4666666666666667,1.0,-0.16810469207699621
10,14,50,5,20,10,3.0,25.0,20.0,0.2,15,90,100,1.0,1.0,2.0,30,0.5,22,22,-0.18496994076965978,-0.13310314792835792,0.0007093085187754427,-1.0551383182326406,0.3181818181818182,0.5454545454545454,1.0,-0.18453660253764453
20,14,100,3,20,14,2.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,30,0.25,4,4,-0.464145164667726,-0.46951470287423724,-0.002708428615996297,-1.1098992160083905,0.25,0.5,1.0,-0.18675320622230165
20,10,200,5,20,20,2.0,20.0,15.0,0.1,5,85,100,1.0,0.5,1.5,20,1.0,26,26,-0.1302198456098696,-0.02807601006067828,0.0007560388332071048,-0.5807255390074386,0.5,0.5384615384615384,1.0,-0.2145916839232001
