symbol,n_bars,n_trades,initial_capital,final_equity,total_return,cagr,sharpe,sortino,max_drawdown_pct,max_dd_duration_bars,win_rate,profit_factor,avg_trade,avg_win,avg_loss,best_trade,worst_trade,expectancy,avg_bars_in_trade,pct_time_in_market,tf
AUDCAD_X,523,7,10000.0,10027.510966222031,0.002751096622203113,0.0013246326878604275,0.031676494548827726,0.04659385552936101,-2.545667612363868,224,0.42857142857142855,1.1634584143410478,6.129355485849122,101.79704667336648,-65.6214129047889,286.93998434303876,-105.22884499141384,6.129355485849125,13.0,0.1739961759082218,weekly
AUDCHF_X,523,7,10000.0,10527.680063089256,0.05276800630892558,0.025086888395329687,0.38511695413071817,0.6865667452311011,-2.0526005341443314,257,0.5714285714285714,5.747537064970407,77.00947656163063,163.15321522734155,-37.84884165931727,226.66518778038997,-53.18640884369859,77.00947656163062,23.285714285714285,0.31166347992351817,weekly
AUDJPY_X,523,5,10000.0,10570.388486648564,0.057038848664856416,0.02708852220940039,0.46256197688104816,0.7977762641185522,-1.8124205059561034,358,0.8,9.404433006415402,115.37694428388401,161.3813124238198,-68.64052827585911,374.7124656290895,-68.64052827585911,115.37694428388403,27.0,0.25812619502868067,weekly
AUDNZD_X,523,5,10000.0,10242.906305992778,0.024290630599277756,0.011631324501552465,0.22982693060805343,0.3519625519074875,-1.9852620511717711,281,0.6,2.284013163204436,49.853847763476146,147.80072327295923,-97.0664655007485,415.8986991534524,-102.3054563455823,49.85384776347614,20.8,0.1988527724665392,weekly
AUDUSD_X,523,4,10000.0,10194.67064344705,0.01946706434470507,0.009333076042704613,0.17966280223336045,0.28618118013389376,-1.9271451797074135,340,0.25,2.543311154955553,50.27544566992131,331.407186119523,-43.43513447994591,331.407186119523,-102.71741768241391,50.27544566992131,21.25,0.16252390057361377,weekly
BZ_F,523,11,10000.0,9959.489881020478,-0.00405101189795223,-0.001953974443186235,-0.02669388919593788,-0.03961382674393992,-3.489344509909901,378,0.45454545454545453,0.8904350941745666,-3.2279403789806937,57.71370880233779,-54.012648030079426,236.52551513846421,-97.814501538601,-3.2279403789806906,12.818181818181818,0.2695984703632887,weekly
CADJPY_X,523,6,10000.0,9934.169751641466,-0.006583024835853393,-0.0031773634599880918,-0.04955565573974479,-0.08046446705679945,-3.4555017915692225,322,0.16666666666666666,0.8308516542539477,-9.319739847257956,274.66971320911415,-66.11763045853237,274.66971320911415,-101.49823648923054,-9.319739847257956,11.166666666666666,0.12810707456978968,weekly
CC_F,523,0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weekly
CHFJPY_X,523,7,10000.0,10007.447732560826,0.0007447732560825898,0.00035878902363051246,0.012138965844421883,0.019448693484311535,-4.911809405200527,367,0.2857142857142857,1.0392683328065198,2.7236265388697416,252.2904624356939,-97.10310781985993,361.0610096007079,-100.84542105610616,2.7236265388697376,12.428571428571429,0.16634799235181644,weekly
CL_F,523,9,10000.0,10012.011473926721,0.001201147392672101,0.0005785755344875909,0.01591567876643044,0.021984467337946685,-3.9162734196461595,440,0.4444444444444444,1.042527891066287,1.7783904583509431,98.08971517259626,-75.2706693130453,223.46540919881423,-100.16282476993612,1.7783904583509482,16.77777777777778,0.2887189292543021,weekly
CT_F,523,6,10000.0,10206.589806853084,0.020658980685308415,0.009901502701946008,0.24701741965220142,0.3784455092476574,-2.3802896532436675,241,0.3333333333333333,2.763700243234672,35.281012127816176,165.85495552302388,-30.005959569787677,314.31366927478706,-46.14464231833981,35.28101212781617,8.0,0.09177820267686425,weekly
ES_F,523,1,10000.0,9898.35442345931,-0.010164557654068995,-0.00491060987614389,-0.3302955254211505,-0.3302955254211505,-1.0164557654068995,403,0.0,0.0,-100.26016104068937,0.0,-100.26016104068937,-100.26016104068937,-100.26016104068937,-100.26016104068937,2.0,0.0038240917782026767,weekly
EURAUD_X,523,9,10000.0,10163.66221920651,0.01636622192065097,0.007852664421786892,0.1269150032402138,0.200363697142403,-3.275501032670436,360,0.6666666666666666,2.2382788513089245,20.03757391492693,54.32905263371642,-48.54538352265206,87.23370966151899,-104.6073762325544,20.037573914926927,16.11111111111111,0.27724665391969405,weekly
EURCAD_X,523,5,10000.0,9865.084527093091,-0.013491547290690869,-0.006523586469743714,-0.1558173784229251,-0.22193766464732573,-2.5955932049914807,504,0.2,0.4274152402845787,-25.046565912957554,93.48208982466538,-54.678729847363286,93.48208982466538,-82.18095180404075,-25.046565912957554,20.8,0.1988527724665392,weekly
EURCHF_X,523,4,10000.0,10556.964963585617,0.05569649635856167,0.02645984857198136,0.4245602668370858,0.7393544452636803,-1.7824928352427376,30,0.75,20.757093226123786,140.78718948933178,197.21746067449263,-28.503624066150813,326.7313240923998,-28.503624066150813,140.78718948933178,26.75,0.2045889101338432,weekly
EURGBP_X,523,6,10000.0,9829.933574160812,-0.0170066425839188,-0.008230824845890772,-0.19939987120155658,-0.2688839120060278,-2.6812969497237336,435,0.3333333333333333,0.16863629163132082,-26.302452837947715,16.00580370330122,-47.45658110857218,28.062103705984008,-91.79127137203469,-26.30245283794772,15.5,0.17782026768642448,weekly
EURJPY_X,523,7,10000.0,10078.637609082845,0.00786376090828453,0.0037813506016333154,0.0730840077256935,0.11020877507871195,-3.5807088249987102,360,0.2857142857142857,1.2832121420444564,12.723789526985739,201.77674529043105,-62.89739277839239,335.0558823897513,-101.5622645098237,12.723789526985733,15.571428571428571,0.2084130019120459,weekly
EURNZD_X,523,11,10000.0,9745.337799881476,-0.02546622001185242,-0.012352549915433775,-0.1513294627931138,-0.2415215169646951,-7.880110114879467,328,0.36363636363636365,0.5873956306859153,-21.431130468357818,83.90245394498899,-81.62175013312742,286.29203651350144,-105.89743660585745,-21.431130468357818,12.090909090909092,0.25430210325047803,weekly
EURUSD_X,523,7,10000.0,10682.813572449448,0.06828135724494477,0.03233764879582779,0.4508970993549243,0.8102901057995796,-1.480217229218999,299,0.8571428571428571,23.431865670600175,99.30612243308323,121.02198933598152,-30.989078984306513,343.9763822386562,-30.989078984306513,99.30612243308323,15.428571428571429,0.20650095602294455,weekly
GBPAUD_X,523,7,10000.0,10289.564585197102,0.028956458519710213,0.013849086691953172,0.15450959383316634,0.2513561455952243,-4.464734657827511,328,0.5714285714285714,2.030581938769574,42.971866505711105,148.16999236888628,-97.2923013118558,447.76701096812695,-107.55230668222083,42.9718665057111,21.285714285714285,0.28489483747609945,weekly
GBPCAD_X,523,8,10000.0,10154.35687459644,0.015435687459644033,0.007407950024501453,0.11928747907473689,0.18534839948516238,-2.623741624394231,445,0.5,1.530201843735514,20.398255394790112,117.74175583465622,-76.94524504507599,204.260176631393,-102.19256090774296,20.398255394790112,23.5,0.35946462715105165,weekly
GBPCHF_X,523,4,10000.0,10558.291345201182,0.055829134520118166,0.02652198640378778,0.4146724316979617,0.7568595517921333,-1.835248558891097,132,0.5,3.8067881277939253,141.58049943287443,384.0453499365607,-100.88435107081179,544.0889307402329,-101.41380335493355,141.58049943287443,17.0,0.13001912045889102,weekly
GBPJPY_X,523,6,10000.0,10205.70286403953,0.020570286403952923,0.00985921611765539,0.1566360669802152,0.23672270897972886,-2.2123980071807967,219,0.5,2.330186413335185,35.749038355884004,125.24849544631245,-53.75041873454444,196.89640633868748,-100.09996769052171,35.749038355884004,12.833333333333334,0.14722753346080306,weekly
GBPNZD_X,523,5,10000.0,10032.189212258789,0.0032189212258788755,0.0015496993548893556,0.03966991829118841,0.059034469815514065,-2.4703110946258344,217,0.4,1.1439362411548175,7.346734440482616,145.97080820612769,-85.06931473661409,181.53596254224934,-101.73420407383408,7.346734440482621,11.4,0.1089866156787763,weekly
GBPUSD_X,523,10,10000.0,9763.458658044328,-0.023654134195567167,-0.011468099300432688,-0.17620100985457413,-0.25004515823301965,-4.627720680826964,429,0.3,0.4069014758260423,-21.8127317962535,49.88284631717129,-52.539408130578416,78.71993753576447,-93.5721301082857,-21.8127317962535,14.1,0.2695984703632887,weekly
GC_F,523,7,10000.0,10625.41361007434,0.06254136100743399,0.02966124045424401,0.4658252032414432,0.786504278037965,-2.076700893841785,283,0.2857142857142857,3.6220733231104028,90.1382536891913,435.8023721938869,-48.12739371268696,771.5220183273253,-78.76747343676134,90.13825368919129,20.714285714285715,0.27724665391969405,weekly
GF_F,523,4,10000.0,10492.292655051508,0.04922926550515076,0.023425181966912012,0.42587694329511305,0.8912881626513504,-1.910904052434112,156,0.5,6.145748311848217,123.82853173892343,295.7855471247462,-48.12848364689935,582.3302306340963,-63.0702421647983,123.82853173892342,24.5,0.18738049713193117,weekly
HE_F,523,6,10000.0,10545.24662934776,0.05452466293477592,0.025910696575248693,0.4109283384186305,0.6901452580682674,-2.004700283232056,203,0.5,3.5120438669393077,91.21575997872849,255.0542644717607,-72.62274451430373,496.8382297330951,-96.24406874494125,91.21575997872847,12.333333333333334,0.14149139579349904,weekly
HG_F,523,6,10000.0,9863.471150498279,-0.01365288495017212,-0.006601877094209341,-0.1306775779393159,-0.19330776141440495,-3.8296202488208175,246,0.3333333333333333,0.4899322091975352,-22.204549279918865,63.98398847630366,-65.29881815803013,102.02225142099861,-99.76723589331463,-22.204549279918876,11.833333333333334,0.13575525812619502,weekly
HO_F,523,6,10000.0,10871.223460004147,0.08712234600041466,0.04107072519396526,0.5082200192125512,0.9674260243278383,-1.9306325064984002,241,0.8333333333333334,727.851126417074,145.74494910313538,175.13455757669885,-1.2030932646818702,422.45973159651766,-1.2030932646818702,145.7449491031354,21.166666666666668,0.24282982791587,weekly
KC_F,523,12,10000.0,10387.992535772933,0.03879925357729335,0.018510537895938706,0.23660059594192212,0.3907881132979355,-4.712665069313345,229,0.25,1.663077663697456,32.860056027504136,329.66771887598276,-66.0758315886554,470.6428664063384,-99.64500145191134,32.860056027504136,15.75,0.361376673040153,weekly
LBS_F,360,1,10000.0,10001.774195349099,0.00017741953490985906,0.00012419036953326135,0.009471232988352361,0.019708552645238613,-0.7466788025153273,305,1.0,inf,2.1385046213087326,2.1385046213087326,0.0,2.1385046213087326,2.1385046213087326,2.1385046213087326,9.0,0.025,weekly
LE_F,523,6,10000.0,10354.854125346017,0.03548541253460171,0.01694370098402742,0.34973005347465563,0.5054125387166984,-1.920900143546013,252,0.5,4.217491117606137,59.98262268567489,157.2505838497993,-37.28533847844955,366.8889454455225,-70.18768756303751,59.98262268567488,15.0,0.17208413001912046,weekly
