symbol,adx_len,atr_len,ema_len,rsi_len,dmi_len,st_atr_len,st_mult,adx_trend,adx_range,bbwpct_min,rsi_oversold,rsi_overbought,sma_trend_len,mr_trail_mult,risk_pct,trail_mult,max_bars_in_trade,dead_money_pct,n_windows,mean_oos_sharpe,mean_oos_total_return,mean_oos_max_dd_pct,sum_oos_n_trades,pct_oos_positive,robustness_score
AUDUSD_X_4h,14,14,50,3,14,10,4.0,20.0,20.0,0.2,5,85,200,1.0,0.5,3.0,10,1.0,4,-0.2998481012155073,-0.0035610636091890683,-0.5932560310760993,6,0.0,-0.0
AUDUSD_X_4h,14,10,100,3,20,10,2.0,20.0,15.0,0.1,15,95,200,1.5,2.0,2.0,30,1.0,4,-0.5934316121975478,-0.013532036468484013,-3.455895017472097,7,0.25,-0.2967158060987739
AUDUSD_X_4h,20,10,100,5,10,14,2.0,20.0,20.0,0.1,5,90,200,1.5,0.5,3.0,30,0.5,4,-0.1091190004932889,0.00039953399988421545,-0.9265924946070145,17,0.75,-0.16367850073993334
AUDUSD_X_4h,10,10,200,5,20,20,3.0,25.0,15.0,0.1,5,90,100,2.0,0.5,2.0,20,0.5,4,-0.549109016459212,-0.002163149664577622,-0.49674618765266565,5,0.25,-0.274554508229606
AUDUSD_X_4h,20,14,100,3,20,14,2.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,30,0.25,4,-0.42923201760524843,-0.007083398618045021,-1.1782223950607087,6,0.0,-0.0
AUDUSD_X_4h,20,20,50,5,14,14,3.0,20.0,18.0,0.2,10,90,100,2.0,1.0,3.0,20,0.5,4,0.26179231473985803,0.00511077061366068,-1.3615164333217957,8,0.75,0.3926884721097871
BZ_F_4h,14,14,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,4,0.2614974608553657,0.046307693520671864,-3.336213271806999,9,0.5,0.2614974608553657
BZ_F_4h,10,20,50,3,10,14,4.0,25.0,18.0,0.2,5,85,200,1.5,1.0,1.5,20,0.25,4,0.2840403543185032,0.001859380186564067,-1.0463735991601104,8,0.5,0.2840403543185032
BZ_F_4h,20,20,50,3,14,10,2.0,20.0,15.0,0.05,15,85,200,1.5,1.0,3.0,20,0.25,4,-0.2397684740359643,-0.0043024791805630225,-1.2045681979825924,6,0.5,-0.2397684740359643
BZ_F_4h,10,20,100,3,10,20,2.0,25.0,20.0,0.1,15,85,200,1.5,2.0,3.0,10,0.5,4,-0.18336904861671294,-0.004654683081546955,-1.8122749591523866,8,0.25,-0.09168452430835647
BZ_F_4h,20,20,50,5,14,20,4.0,25.0,15.0,0.2,10,95,200,1.5,0.5,2.0,10,0.5,4,-0.07823379581025078,-0.000663614566255501,-0.43542835162125526,5,0.25,-0.03911689790512539
BZ_F_4h,20,10,200,5,20,20,2.0,20.0,15.0,0.1,5,85,100,1.0,0.5,1.5,20,1.0,4,0.29487521106235026,0.001166975361714367,-0.4599134370452132,5,0.5,0.29487521106235026
BZ_F_4h,10,14,50,3,10,14,4.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,4,-0.0638658839320943,-0.0012883681461054494,-0.5951656441287911,6,0.5,-0.0638658839320943
BZ_F_4h,14,14,50,2,14,20,2.0,20.0,18.0,0.2,15,90,100,1.0,0.5,2.0,30,1.0,4,-0.31251488109464465,-0.002530379044302481,-0.4046975536124602,6,0.0,-0.0
BZ_F_4h,14,20,100,2,10,14,3.0,30.0,18.0,0.2,15,95,200,1.0,0.5,1.5,20,1.0,4,-0.473499158398917,-0.003637720478677147,-0.5995344665269303,5,0.0,-0.0
BZ_F_4h,10,20,50,3,14,20,4.0,20.0,15.0,0.2,10,90,200,1.5,0.5,2.0,20,1.0,4,-0.33424560755918664,-0.0035303633831000746,-0.7208692028857875,9,0.5,-0.33424560755918664
BZ_F_4h,14,20,50,5,10,20,2.0,20.0,20.0,0.1,15,85,200,1.0,2.0,3.0,10,0.25,4,0.29730678067206584,0.01646940940778568,-2.9545778610553084,16,0.5,0.29730678067206584
BZ_F_4h,14,20,50,5,14,14,2.0,25.0,20.0,0.05,5,95,100,1.0,1.0,1.5,10,0.25,4,0.5057447256138013,0.01345823776710936,-0.9292779274064447,5,0.5,0.5057447256138013
BZ_F_4h,14,14,100,2,10,14,4.0,25.0,20.0,0.1,10,90,100,1.0,2.0,1.5,30,1.0,4,-0.3081317676553889,-0.0091481623761872,-1.5714553439559127,6,0.0,-0.0
BZ_F_4h,14,14,200,5,10,14,4.0,25.0,15.0,0.1,5,90,100,1.0,2.0,1.5,10,0.25,4,-0.16651120976851302,-0.007005214487620197,-1.71380380303209,6,0.25,-0.08325560488425651
BZ_F_4h,10,14,50,5,10,14,2.0,20.0,15.0,0.1,15,90,200,1.0,2.0,2.0,30,1.0,4,0.6364714515791179,0.03224341577999476,-4.136657219628082,17,0.75,0.9547071773686768
BZ_F_4h,10,14,50,2,20,10,2.0,20.0,15.0,0.2,15,95,200,1.0,0.5,2.0,30,1.0,4,-0.060905914058718216,-0.0015605933477382222,-0.5034043267254928,5,0.25,-0.030452957029359108
BZ_F_4h,20,10,50,5,10,20,3.0,20.0,15.0,0.1,15,95,200,1.5,1.0,3.0,30,0.5,4,-0.07551727999695718,-0.0005986801796784222,-1.8833343980916646,15,0.75,-0.11327591999543576
BZ_F_4h,14,14,100,2,20,14,3.0,20.0,18.0,0.1,10,95,100,1.5,2.0,3.0,10,1.0,4,-0.11017376335767065,-0.0008689709971708912,-2.123600439092745,5,0.25,-0.055086881678835325
BZ_F_4h,20,20,50,3,10,14,3.0,25.0,20.0,0.1,10,85,100,2.0,2.0,3.0,10,0.25,4,-0.16550248128054423,-0.005864010858062556,-2.135898740191853,9,0.5,-0.16550248128054423
BZ_F_4h,20,14,50,2,20,20,4.0,20.0,18.0,0.05,15,85,200,1.0,2.0,1.5,30,0.5,4,0.3620424675656698,0.049471191773923645,-3.9045500074327033,11,0.5,0.3620424675656698
BZ_F_4h,10,14,50,3,10,10,4.0,20.0,20.0,0.05,15,90,100,2.0,2.0,2.0,20,0.25,4,0.14432500018462377,0.00010619279651859822,-1.8749232994000244,8,0.5,0.14432500018462377
BZ_F_4h,20,20,100,2,10,14,3.0,30.0,18.0,0.1,10,90,200,1.5,1.0,1.5,20,0.25,4,-0.40230217656389267,-0.006280898939245935,-1.191686757724123,6,0.0,-0.0
BZ_F_4h,10,14,200,2,10,14,3.0,30.0,20.0,0.2,15,85,200,1.5,0.5,3.0,10,1.0,4,-0.4060938121360312,-0.003258665382960271,-0.6336807307602201,7,0.0,-0.0
BZ_F_4h,14,10,200,2,10,10,3.0,30.0,20.0,0.2,10,90,200,1.0,2.0,1.5,10,1.0,4,-0.41326660187599606,-0.013811089313092318,-2.1011026360629526,6,0.0,-0.0
BZ_F_4h,14,14,50,5,10,20,3.0,20.0,15.0,0.05,5,90,200,2.0,1.0,2.0,10,1.0,4,-0.2763148418481063,-0.0038430195527247176,-2.0106855109074786,19,0.5,-0.2763148418481063
BZ_F_4h,14,14,200,2,10,14,3.0,30.0,18.0,0.1,10,85,100,1.0,1.0,3.0,30,0.25,4,-0.7327135688790887,-0.009281298093502892,-1.0451623825633285,6,0.0,-0.0
BZ_F_4h,10,10,100,3,10,10,2.0,25.0,20.0,0.2,5,90,100,1.0,2.0,3.0,20,0.5,4,-0.18773133824556879,-0.006149886669490888,-1.65495944939999,5,0.5,-0.18773133824556879
BZ_F_4h,20,20,100,3,20,10,2.0,25.0,15.0,0.2,15,85,100,1.5,1.0,2.0,30,0.25,4,-0.6903235174813828,-0.00953004948336411,-1.368792887932843,7,0.25,-0.3451617587406914
BZ_F_4h,20,10,100,2,14,10,2.0,30.0,18.0,0.05,10,85,200,1.5,0.5,3.0,20,0.5,4,-0.23194065247768383,-0.0014695620610339576,-0.514616220383099,5,0.0,-0.0
BZ_F_4h,20,20,50,5,10,20,2.0,25.0,15.0,0.1,5,85,200,2.0,1.0,3.0,20,0.25,4,-0.6052230217538207,-0.007184203402302273,-1.5914977727295123,10,0.0,-0.0
BZ_F_4h,10,14,50,5,10,20,2.0,30.0,15.0,0.2,10,90,100,2.0,0.5,2.0,10,0.25,4,-0.5479656037876244,-0.002910594828905277,-0.4886013770511881,6,0.25,-0.2739828018938122
BZ_F_4h,20,10,50,2,14,14,4.0,20.0,20.0,0.2,10,95,200,1.0,2.0,1.5,10,1.0,4,-0.2521755582537645,-0.010422466019869535,-1.7604792242138052,7,0.0,-0.0
BZ_F_4h,20,10,50,5,14,14,2.0,25.0,15.0,0.1,10,90,200,2.0,2.0,1.5,30,1.0,4,0.4682738078169559,0.022569973526601964,-1.7588117469999682,5,0.5,0.4682738078169559
BZ_F_4h,14,14,50,3,14,10,4.0,20.0,20.0,0.2,5,85,200,1.0,0.5,3.0,10,1.0,4,-0.4639802993817127,-0.003361720095857754,-0.6494955247607483,10,0.25,-0.23199014969085635
BZ_F_4h,20,10,100,5,10,14,2.0,20.0,20.0,0.1,5,90,200,1.5,0.5,3.0,30,0.5,4,0.6605070660545265,0.004784380485797601,-0.6012845555452866,10,0.75,0.9907605990817897
BZ_F_4h,10,10,200,5,20,20,3.0,25.0,15.0,0.1,5,90,100,2.0,0.5,2.0,20,0.5,4,-0.17981436039000903,-0.00025910770038399273,-0.5055995744451,5,0.5,-0.17981436039000903
BZ_F_4h,20,14,100,3,20,14,2.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,30,0.25,4,0.07969800056462434,0.0041731251567051,-0.717530305801911,5,0.25,0.03984900028231217
BZ_F_4h,20,20,50,5,14,14,3.0,20.0,18.0,0.2,10,90,100,2.0,1.0,3.0,20,0.5,4,-0.6085197505499207,-0.006518604129926688,-1.4291222764383487,8,0.25,-0.30425987527496035
CADJPY_X_4h,20,10,200,2,14,14,3.0,20.0,15.0,0.2,15,95,100,2.0,2.0,2.0,10,1.0,4,-0.8167896246301455,-0.016517930334325366,-2.2295866907945614,6,0.0,-0.0
CADJPY_X_4h,14,14,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,4,-0.3591660785695457,-0.005616130987870522,-9.458093917083712,15,0.5,-0.3591660785695457
CADJPY_X_4h,10,20,50,3,10,14,4.0,25.0,18.0,0.2,5,85,200,1.5,1.0,1.5,20,0.25,4,-0.7200594923873189,-0.0010658815866127942,-2.4477382701487524,11,0.25,-0.36002974619365946
