adx_len,atr_len,ema_len,rsi_len,dmi_len,st_atr_len,st_mult,adx_trend,adx_range,bbwpct_min,rsi_oversold,rsi_overbought,sma_trend_len,mr_trail_mult,risk_pct,trail_mult,max_bars_in_trade,dead_money_pct,n_symbols_evaluated,n_symbols_qualified,mean_oos_sharpe,median_oos_sharpe,mean_oos_total_return,mean_oos_max_dd_pct,pct_symbols_positive_oos,pct_symbols_positive_return,pct_symbols_low_dd,robustness_score
14,14,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,28,28,-0.9921991003004723,-0.992710722354553,-0.03498012461000997,-4.754865863428192,0.0,0.03571428571428571,1.0,-0.0
20,20,200,3,14,10,3.0,25.0,15.0,0.2,10,85,200,1.5,1.0,2.0,30,1.0,22,22,-0.7564650436342021,-0.7272636656271658,-0.007097534748355703,-1.3529464873419619,0.0,0.045454545454545456,1.0,-0.0
14,20,100,2,10,14,3.0,30.0,18.0,0.2,15,95,200,1.0,0.5,1.5,20,1.0,25,25,-0.7984710073359298,-0.8078597573856441,-0.00709736437316317,-1.0450653257063975,0.0,0.0,1.0,-0.0
14,10,200,2,14,10,4.0,20.0,18.0,0.2,10,90,200,1.5,0.5,3.0,10,0.5,23,23,-1.0448189987140892,-1.044143785070484,-0.005134703440663385,-0.6602554657301125,0.0,0.043478260869565216,1.0,-0.0
14,20,200,2,14,10,2.0,20.0,20.0,0.2,5,95,200,2.0,1.0,2.0,10,1.0,24,24,-0.8724833706372239,-0.8809539721114494,-0.009108642827272145,-1.166805115076251,0.0,0.0,1.0,-0.0
14,10,200,2,10,10,3.0,30.0,20.0,0.2,10,90,200,1.0,2.0,1.5,10,1.0,26,26,-1.002965501888595,-1.0445929710090536,-0.03496684772104152,-4.610810845941034,0.0,0.038461538461538464,1.0,-0.0
20,10,100,2,14,10,2.0,30.0,18.0,0.05,10,85,200,1.5,0.5,3.0,20,0.5,25,25,-0.8550697862114609,-0.8437063973754105,-0.004553443496120348,-0.6882127503884189,0.0,0.04,1.0,-0.0
20,10,50,2,14,14,4.0,20.0,20.0,0.2,10,95,200,1.0,2.0,1.5,10,1.0,28,28,-1.1103637179422905,-1.1791957189382585,-0.04000385624841957,-4.735912931714442,0.0,0.0,1.0,-0.0
14,10,200,3,14,14,3.0,30.0,15.0,0.2,10,90,200,2.0,1.0,3.0,20,1.0,15,15,-0.6596036924086854,-0.6418292116587432,-0.003926733887782862,-0.8505478782308352,0.0,0.0,1.0,-0.0
10,14,200,3,14,10,3.0,30.0,15.0,0.2,5,85,200,1.0,1.0,2.0,20,1.0,20,20,-0.6399597119615427,-0.6838367062465054,-0.0052245099128535605,-1.1049918428272927,0.0,0.15,1.0,-0.0
10,10,50,5,20,20,2.0,30.0,20.0,0.1,5,85,100,1.5,2.0,3.0,30,0.25,34,34,-0.7907254488713865,-0.7832516967430966,-0.009370519579582584,-2.127899138978161,0.029411764705882353,0.14705882352941177,1.0,-0.08268541740633031
20,20,100,3,20,10,2.0,25.0,15.0,0.2,15,85,100,1.5,1.0,2.0,30,0.25,27,27,-0.7519965776451967,-0.7508939861052747,-0.00725393381159364,-1.3824043111703637,0.037037037037037035,0.1111111111111111,1.0,-0.09280764398761637
20,14,50,3,14,10,3.0,25.0,20.0,0.05,5,95,200,2.0,1.0,3.0,10,0.5,31,31,-0.9010987319542376,-0.9391108279003979,-0.0056179769395841885,-0.8266266354340577,0.03225806451612903,0.0,1.0,-0.1007409750742293
14,10,100,5,20,14,4.0,30.0,20.0,0.05,15,85,200,1.0,1.0,3.0,10,0.25,36,36,-1.0573035979825205,-1.089477878280172,-0.006019138514167981,-0.9682864500051147,0.027777777777777776,0.1111111111111111,1.0,-0.1060510139182853
20,10,100,2,14,14,2.0,30.0,15.0,0.1,10,95,100,1.5,1.0,1.5,30,0.5,17,17,-0.6314609870869282,-0.6442560108416037,-0.008056764474045491,-1.5045671701728083,0.058823529411764705,0.17647058823529413,1.0,-0.107362176664076
20,20,100,2,10,14,3.0,30.0,18.0,0.1,10,90,200,1.5,1.0,1.5,20,0.25,21,21,-0.7795909841155364,-0.6845102644379146,-0.01056716168746359,-1.6988868036065188,0.047619047619047616,0.09523809523809523,1.0,-0.11474994419792911
20,14,50,2,20,20,4.0,20.0,18.0,0.05,15,85,200,1.0,2.0,1.5,30,0.5,27,27,-0.9682781630892447,-0.8718988099808129,-0.037085652430483305,-5.167965654556433,0.037037037037037035,0.07407407407407407,1.0,-0.11950003193148677
10,14,50,2,20,10,2.0,20.0,15.0,0.2,15,95,200,1.0,0.5,2.0,30,1.0,17,17,-0.7065594593905432,-0.8021183965833111,-0.005681193149088304,-0.8624885579239012,0.058823529411764705,0.0,1.0,-0.1201305592174593
20,14,100,3,20,14,2.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,30,0.25,22,22,-0.8584224689589007,-0.9759901055465907,-0.010470588063352028,-1.6243704481616463,0.045454545454545456,0.18181818181818182,1.0,-0.12234448573837514
20,20,50,3,20,20,3.0,25.0,18.0,0.1,5,95,200,1.5,2.0,3.0,10,0.5,23,23,-0.8858593781165321,-0.9586532304283608,-0.011465513042169662,-1.7360069287620583,0.043478260869565216,0.13043478260869565,1.0,-0.12240472999012585
