adx_len,atr_len,ema_len,rsi_len,dmi_len,st_atr_len,st_mult,adx_trend,adx_range,bbwpct_min,rsi_oversold,rsi_overbought,sma_trend_len,mr_trail_mult,risk_pct,trail_mult,max_bars_in_trade,dead_money_pct,n_symbols_evaluated,n_symbols_qualified,mean_oos_sharpe,median_oos_sharpe,mean_oos_total_return,mean_oos_max_dd_pct,pct_symbols_positive_oos,pct_symbols_positive_return,pct_symbols_low_dd,robustness_score
10,14,50,5,10,14,2.0,20.0,15.0,0.1,15,85,200,1.0,2.0,2.0,30,1.0,52,52,0.031244369840518045,-0.05920607938052143,0.006193599977717698,-4.6040432742104835,0.4423076923076923,0.5,1.0,0.054867945869275646
10,14,50,5,10,14,2.0,20.0,15.0,0.1,15,95,200,1.0,2.0,2.0,30,1.0,52,52,0.031244369840518038,-0.05920607938052143,0.006193599977717699,-4.6040432742104835,0.4423076923076923,0.5,1.0,0.05486794586927563
10,14,50,5,10,14,2.0,20.0,15.0,0.1,15,90,100,1.0,2.0,2.0,30,1.0,52,52,0.031244369840518038,-0.05920607938052143,0.006193599977717699,-4.6040432742104835,0.4423076923076923,0.5,1.0,0.05486794586927563
10,10,50,5,10,14,2.0,20.0,15.0,0.1,15,90,200,1.0,2.0,2.0,30,1.0,52,52,0.0248238584748187,-0.14920876488552728,0.004619786953294722,-4.611522799893492,0.46153846153846156,0.5,1.0,0.04548829133803153
10,14,50,5,10,20,2.0,20.0,15.0,0.1,15,90,200,1.0,2.0,2.0,30,1.0,51,51,0.027485071503709418,-0.0788430354609315,0.006588919445239026,-4.646397588719341,0.4117647058823529,0.49019607843137253,1.0,0.04471773605509133
10,14,50,5,10,14,2.0,20.0,18.0,0.1,15,90,200,1.0,2.0,2.0,30,1.0,52,52,0.025454786854614723,-0.05920607938052143,0.005831849074644388,-4.6238645715068545,0.4423076923076923,0.5,1.0,0.04470091329676159
10,14,50,5,10,10,2.0,20.0,15.0,0.1,15,90,200,1.0,2.0,2.0,30,1.0,52,52,0.026779799898084662,-0.1332975284389189,0.006178420219973785,-4.630319749399336,0.40384615384615385,0.4807692307692308,1.0,0.042938386204232674
10,14,50,5,10,14,2.0,20.0,15.0,0.05,15,90,200,1.0,2.0,2.0,30,1.0,52,52,0.021588807040157473,-0.05175751509603138,0.005660895950607873,-4.664600942381425,0.46153846153846156,0.5384615384615384,1.0,0.03956024585297278
10,14,50,5,10,14,2.0,20.0,15.0,0.1,15,90,200,1.0,1.0,2.0,30,1.0,52,52,0.020633874748377405,-0.0631234155146495,0.0028744907117544075,-2.3017648756760662,0.4230769230769231,0.5,1.0,0.034659521794078135
10,14,100,5,10,14,2.0,20.0,15.0,0.1,15,90,200,1.0,2.0,2.0,30,1.0,52,52,0.020621470098251788,-0.07663581767433268,0.0044974846425022644,-4.28974918350252,0.38461538461538464,0.4807692307692308,1.0,0.03148971383717152
20,14,50,2,20,20,4.0,20.0,18.0,0.05,15,85,200,1.0,2.0,1.5,20,0.5,49,49,0.010808623001216848,0.07501480149699385,0.021646674112070764,-6.110204922334531,0.5510204081632653,0.6938775510204082,1.0,0.02329911652284741
20,10,50,2,20,20,4.0,20.0,18.0,0.05,15,85,200,1.0,2.0,1.5,30,0.5,49,49,0.00873265380184068,0.07219752878329982,0.02231760467625936,-6.110699878510882,0.5102040816326531,0.6938775510204082,1.0,0.017429766617979747
20,14,50,2,20,20,4.0,20.0,18.0,0.05,15,85,200,1.0,2.0,1.5,30,1.0,49,49,0.007989048231700366,0.07501480149699385,0.020489410484935876,-6.098794932118282,0.5306122448979592,0.673469387755102,1.0,0.016583405149409366
20,14,100,5,20,14,2.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,30,0.25,34,34,0.006328709189187957,-0.0388607283251019,0.0024843713803664024,-1.398170077170717,0.47058823529411764,0.5882352941176471,1.0,0.010588594798828066
20,14,50,2,20,20,4.0,20.0,18.0,0.1,15,85,200,1.0,2.0,1.5,30,0.5,49,49,0.003548536840725164,0.024109999916983205,0.02262939036731978,-5.871949626337813,0.5102040816326531,0.673469387755102,1.0,0.0070826315084317115
20,14,50,2,14,20,4.0,20.0,18.0,0.05,15,85,200,1.0,2.0,1.5,30,0.5,50,50,-0.0011225064560539911,0.002589664526406299,0.02134022463149465,-5.15882218055542,0.5,0.66,1.0,-0.0022067498284058123
14,14,100,2,20,20,4.0,20.0,20.0,0.05,15,90,100,1.0,2.0,1.5,30,1.0,51,51,-0.0035590473736692887,0.04848123297973357,0.01634664764275961,-6.168923118485251,0.5098039215686274,0.5882352941176471,1.0,-0.007169201040450138
10,14,50,5,10,14,2.0,20.0,15.0,0.2,15,90,200,1.0,2.0,2.0,30,1.0,52,52,-0.004578238078423543,-0.1200508926982145,0.0050036049302648565,-4.421541668024909,0.4230769230769231,0.4807692307692308,1.0,-0.007690244531995976
20,14,50,2,20,20,4.0,20.0,18.0,0.05,15,85,200,1.5,2.0,1.5,30,0.5,48,48,-0.005158912010613266,0.010770701884330117,0.012270572298601928,-4.835365828633948,0.5,0.6041666666666666,1.0,-0.010038779239535707
20,10,100,5,10,14,2.0,20.0,20.0,0.1,5,90,200,1.5,0.5,2.0,30,0.5,50,50,-0.0104963772095457,-0.16982325242087606,0.0009189841861664672,-1.0629425210399235,0.36,0.46,1.0,-0.014857172986764677
20,14,200,3,20,14,2.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,30,0.25,42,42,-0.008930076062803296,0.012014615370197457,0.0037256808829027586,-1.5091769370066253,0.5,0.5714285714285714,1.0,-0.016793901560284034
20,14,100,3,20,14,2.0,30.0,18.0,0.05,10,85,200,2.0,1.0,1.5,30,0.25,38,38,-0.008434622874234765,0.023477423059029966,0.003852490309671589,-1.3859130015987458,0.5526315789473685,0.6052631578947368,1.0,-0.01707673626562895
20,14,100,3,20,14,2.0,30.0,20.0,0.05,10,85,200,1.5,1.0,1.5,30,0.25,42,42,-0.020251787826102912,-0.01854322477055633,0.005050237277462831,-1.7548250032728294,0.47619047619047616,0.5952380952380952,1.0,-0.03627191748311416
10,10,200,5,20,10,4.0,30.0,18.0,0.2,10,90,200,1.0,1.0,1.5,30,0.25,27,27,-0.04482678977649194,-0.13853567009822074,0.0022035996447660883,-1.315018483115635,0.37037037037037035,0.5185185185185185,1.0,-0.05532297447033413
10,14,50,5,10,14,2.0,25.0,15.0,0.1,15,90,200,1.0,2.0,2.0,30,1.0,51,51,-0.027592219329081073,0.009014021792448368,0.0016333852420057815,-3.9013146319599414,0.5098039215686274,0.5490196078431373,1.0,-0.05558065031273664
20,14,50,2,20,20,4.0,20.0,18.0,0.05,15,85,200,1.0,2.0,2.0,30,0.5,48,48,-0.028658300623732674,-0.014679537063653027,0.020577585792194167,-6.494581559013866,0.5,0.6666666666666666,1.0,-0.055766478038399625
20,14,100,3,20,14,2.0,30.0,20.0,0.05,10,85,200,2.0,2.0,1.5,30,0.25,42,42,-0.029706327289477735,0.015622096702904192,0.007446808543888188,-3.0382097176785305,0.5238095238095238,0.5714285714285714,1.0,-0.05852599323895997
14,14,100,2,20,20,4.0,25.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,51,51,-0.031798335033835244,-0.06307326373204653,0.012484302506568092,-5.399648621503329,0.47058823529411764,0.6078431372549019,1.0,-0.05912610426531259
20,20,100,3,20,14,2.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,30,0.25,42,42,-0.03278156449785412,0.005025196301080776,0.0038039809351576906,-1.540210894299744,0.5,0.5476190476190477,1.0,-0.06164901209097244
20,14,100,3,20,20,2.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,30,0.25,43,43,-0.03210844455256334,0.027549756175147475,0.0034324467963194765,-1.5051663386563308,0.5116279069767442,0.5813953488372093,1.0,-0.062165063879420654
20,14,100,3,20,14,2.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,30,0.25,42,42,-0.0340001590271353,0.012014615370197457,0.0034824838538510825,-1.525249840856279,0.5,0.5714285714285714,1.0,-0.06394070103323041
14,14,100,3,20,14,2.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,30,0.25,42,42,-0.0340001590271353,0.012014615370197457,0.0034824838538510825,-1.525249840856279,0.5,0.5714285714285714,1.0,-0.06394070103323041
20,14,100,3,20,10,2.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,30,0.25,42,42,-0.0340001590271353,0.012014615370197457,0.0034824838538510825,-1.525249840856279,0.5,0.5714285714285714,1.0,-0.06394070103323041
20,14,100,3,20,14,2.0,30.0,20.0,0.1,10,85,200,2.0,1.0,1.5,30,0.25,42,42,-0.03598500288026005,0.02208018119913959,0.0032622030370474007,-1.4969635722220584,0.5238095238095238,0.5476190476190477,1.0,-0.07089594128386381
20,14,100,3,20,14,2.0,30.0,20.0,0.05,10,85,100,2.0,1.0,1.5,30,0.25,39,39,-0.04182486696634694,-0.004160159907967559,0.0027028576440357834,-1.453424954402479,0.48717948717948717,0.6153846153846154,1.0,-0.07516540912925417
20,14,100,3,20,14,3.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,30,0.25,42,42,-0.04050475590089357,0.012014615370197457,0.003184820056213039,-1.5246010638159493,0.5,0.5714285714285714,1.0,-0.07617324629029021
20,14,100,3,20,14,2.0,30.0,20.0,0.05,15,85,200,2.0,1.0,1.5,30,0.25,45,45,-0.04530855855530687,-0.08008490181198873,0.002772426314755993,-1.7544759487072472,0.4444444444444444,0.5111111111111111,1.0,-0.077097876844488
14,14,200,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,51,51,-0.045876673125047084,-0.0686137107973736,0.010955273815367029,-5.4688645698473834,0.43137254901960786,0.5294117647058824,1.0,-0.07819486594754166
20,14,50,3,20,14,2.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,30,0.25,42,42,-0.0442548534954468,0.012014615370197457,0.0033838912950620113,-1.5451819458507121,0.5,0.5714285714285714,1.0,-0.08322568004353807
14,14,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,0.5,51,51,-0.04727848985017262,-0.06307326373204653,0.012106780827551825,-5.525675512340018,0.45098039215686275,0.5490196078431373,1.0,-0.08424712213772034
20,14,100,3,20,14,2.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,30,0.5,42,42,-0.047479483051444414,-0.014043294053115328,0.003280944983627813,-1.5230981999898883,0.47619047619047616,0.5476190476190477,1.0,-0.08503801768864917
10,14,50,3,10,14,4.0,25.0,18.0,0.2,5,90,200,1.0,0.5,3.0,30,0.25,29,29,-0.3795155256587435,-0.3731831558648242,-0.0014476310495210064,-0.7418234005996686,0.06896551724137931,0.3103448275862069,1.0,-0.08902118704625207
14,14,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,1.0,1.5,30,1.0,48,48,-0.05278122943105648,-0.08658428430916872,0.005199526410601824,-2.915212447250481,0.4583333333333333,0.5208333333333334,1.0,-0.09414856919371732
10,10,50,3,10,14,4.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,28,28,-0.3957098333575933,-0.3941453761095348,-0.0017804112639807357,-0.7230803709703629,0.07142857142857142,0.25,1.0,-0.09517657655354761
20,10,100,3,20,14,2.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,30,0.25,42,42,-0.05424048129590601,-0.03335930674322932,0.003112838938588987,-1.51168268014569,0.47619047619047616,0.5476190476190477,1.0,-0.09714728786925532
20,14,50,2,20,20,4.0,20.0,18.0,0.05,15,90,200,1.0,2.0,1.5,30,0.5,49,49,-0.059398593788236524,-0.05264266928536615,0.013991490351458991,-5.814198914040934,0.42857142857142855,0.6326530612244898,1.0,-0.09958657088128398
14,14,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,51,51,-0.0611580663997401,-0.0686137107973736,0.01031771958308091,-5.516382559087665,0.43137254901960786,0.5294117647058824,1.0,-0.1042413601069862
10,14,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,51,51,-0.0611580663997401,-0.0686137107973736,0.01031771958308091,-5.516382559087665,0.43137254901960786,0.5294117647058824,1.0,-0.1042413601069862
20,14,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,51,51,-0.0611580663997401,-0.0686137107973736,0.01031771958308091,-5.516382559087665,0.43137254901960786,0.5294117647058824,1.0,-0.1042413601069862
14,14,100,2,20,14,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,51,51,-0.0611580663997401,-0.0686137107973736,0.01031771958308091,-5.516382559087665,0.43137254901960786,0.5294117647058824,1.0,-0.1042413601069862
14,14,100,2,20,20,3.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,51,51,-0.0611580663997401,-0.0686137107973736,0.01031771958308091,-5.516382559087665,0.43137254901960786,0.5294117647058824,1.0,-0.1042413601069862
14,20,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,50,50,-0.06105975206254685,-0.0379852082549033,0.011690157450684389,-5.613283088624238,0.44,0.54,1.0,-0.10563357124641805
10,10,200,5,20,20,3.0,25.0,15.0,0.1,5,90,100,2.0,1.0,2.0,20,0.5,34,34,-0.20287038893697446,-0.20249861843416422,-0.0014569472940895564,-1.2954207335669332,0.14705882352941177,0.35294117647058826,1.0,-0.10606983000598169
10,10,200,5,20,10,4.0,30.0,15.0,0.2,15,90,200,1.0,1.0,1.5,30,0.25,27,27,-0.10823408899734195,-0.2694469884721034,0.0008399860773147555,-1.3507474663461692,0.2962962962962963,0.4444444444444444,1.0,-0.10686166504048808
10,10,200,5,20,20,3.0,25.0,15.0,0.1,5,90,100,2.0,0.5,2.0,30,0.5,31,31,-0.2411344755414507,-0.17981436039000903,-0.0008213256112753548,-0.6692471222840978,0.12903225806451613,0.3548387096774194,1.0,-0.10783334313377912
20,14,100,3,20,14,2.0,30.0,20.0,0.05,10,85,200,2.0,0.5,1.5,30,0.25,41,41,-0.059178790540235955,-0.005547634305635891,0.0015468480502210753,-0.7635536970445737,0.4878048780487805,0.5853658536585366,1.0,-0.10789793534097324
14,14,50,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,51,51,-0.06393279025399165,-0.0686137107973736,0.010189064432274152,-5.55823033081671,0.43137254901960786,0.5490196078431373,1.0,-0.10897076058537854
14,14,100,2,20,20,4.0,20.0,20.0,0.05,10,90,200,1.0,2.0,1.5,30,1.0,51,51,-0.06186242720847879,-0.09704717126685208,0.012846692352430616,-6.05136931936538,0.45098039215686275,0.5882352941176471,1.0,-0.11023472782833647
20,14,100,3,20,14,2.0,30.0,20.0,0.05,10,85,200,2.0,1.0,1.5,20,0.25,42,42,-0.061961226875146255,-0.046670768632303884,0.002912592704521858,-1.5199982966875454,0.47619047619047616,0.5238095238095238,1.0,-0.11097551128157865
10,10,200,5,20,20,3.0,25.0,15.0,0.1,5,85,100,2.0,0.5,2.0,20,0.5,31,31,-0.2530970311868024,-0.18580177111404073,-0.0009908861744390893,-0.6761420555649361,0.12903225806451613,0.41935483870967744,1.0,-0.11318289908079006
14,10,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,51,51,-0.06718715294293634,-0.07738531954036587,0.009710565220917742,-5.563086995800877,0.43137254901960786,0.5098039215686274,1.0,-0.11451768534849474
10,10,200,5,20,10,3.0,30.0,18.0,0.2,15,90,200,1.0,1.0,1.5,30,0.25,32,32,-0.09792964504603024,-0.1986977735279356,0.0004076006964810092,-1.471682835526078,0.34375,0.40625,1.0,-0.11770403713584078
10,14,50,5,10,14,2.0,20.0,15.0,0.1,15,90,200,1.0,2.0,2.0,20,1.0,52,52,-0.07135621838706302,-0.17013415251772102,0.0011580295355754766,-4.604948785690343,0.4230769230769231,0.4423076923076923,1.0,-0.11985981481853734
10,10,200,5,20,20,3.0,25.0,15.0,0.1,10,90,100,2.0,0.5,2.0,20,0.5,31,31,-0.27169280759837866,-0.18580177111404073,-0.0011254068508111087,-0.6702228341810997,0.12903225806451613,0.3225806451612903,1.0,-0.12149877649369796
14,14,100,2,20,20,4.0,20.0,20.0,0.1,10,90,100,1.0,2.0,1.5,30,1.0,50,50,-0.07395379334128721,-0.06621078300781363,0.00995731980500128,-5.414245098893482,0.42,0.54,1.0,-0.12212483652451765
10,10,200,5,20,20,3.0,25.0,15.0,0.2,5,90,100,2.0,0.5,2.0,20,0.5,31,31,-0.27390492416661627,-0.18580177111404073,-0.0010668685677789858,-0.6586550697016738,0.12903225806451613,0.3225806451612903,1.0,-0.12248801672746817
10,10,200,5,20,20,3.0,25.0,15.0,0.1,5,90,100,2.0,0.5,2.0,20,0.25,31,31,-0.2756264452515451,-0.18580177111404073,-0.001088578463903531,-0.6757549685642473,0.12903225806451613,0.3548387096774194,1.0,-0.1232578667186249
10,10,200,5,20,20,3.0,25.0,15.0,0.1,5,90,100,2.0,0.5,2.0,20,0.5,31,31,-0.2771759947094048,-0.18580177111404073,-0.0011557460667196283,-0.667542819595738,0.12903225806451613,0.3225806451612903,1.0,-0.12395081242046596
14,10,200,5,20,20,3.0,25.0,15.0,0.1,5,90,100,2.0,0.5,2.0,20,0.5,31,31,-0.2771759947094048,-0.18580177111404073,-0.0011557460667196283,-0.667542819595738,0.12903225806451613,0.3225806451612903,1.0,-0.12395081242046596
10,10,200,5,20,20,3.0,25.0,18.0,0.1,5,90,100,2.0,0.5,2.0,20,0.5,31,31,-0.2771759947094048,-0.18580177111404073,-0.0011557460667196283,-0.667542819595738,0.12903225806451613,0.3225806451612903,1.0,-0.12395081242046596
10,10,200,5,20,20,3.0,25.0,15.0,0.05,5,90,100,2.0,0.5,2.0,20,0.5,31,31,-0.2771759947094048,-0.18580177111404073,-0.0011557460667196283,-0.667542819595738,0.12903225806451613,0.3225806451612903,1.0,-0.12395081242046596
10,10,200,5,20,20,3.0,25.0,15.0,0.1,5,95,100,2.0,0.5,2.0,20,0.5,31,31,-0.2771759947094048,-0.18580177111404073,-0.0011557460667196283,-0.667542819595738,0.12903225806451613,0.3225806451612903,1.0,-0.12395081242046596
10,10,200,5,20,20,3.0,25.0,15.0,0.1,5,90,200,2.0,0.5,2.0,20,0.5,31,31,-0.2771759947094048,-0.18580177111404073,-0.0011557460667196283,-0.667542819595738,0.12903225806451613,0.3225806451612903,1.0,-0.12395081242046596
10,10,200,5,20,20,3.0,25.0,15.0,0.1,5,90,100,1.5,0.5,2.0,20,0.5,31,31,-0.2771759947094048,-0.18580177111404073,-0.0011557460667196283,-0.667542819595738,0.12903225806451613,0.3225806451612903,1.0,-0.12395081242046596
10,14,50,3,10,14,4.0,25.0,20.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,29,29,-0.3539062749068911,-0.3731831558648242,-0.0010095122271234578,-0.7425319508275059,0.10344827586206896,0.3448275862068966,1.0,-0.12452121678280602
10,10,200,5,20,10,4.0,30.0,18.0,0.2,15,90,100,1.0,1.0,1.5,30,0.25,28,28,-0.11832482764353337,-0.21075499033765888,0.000840876860709503,-1.3988463887540505,0.32142857142857145,0.42857142857142855,1.0,-0.12806829601326586
10,10,200,5,20,14,3.0,25.0,15.0,0.1,5,90,100,2.0,0.5,2.0,20,0.5,30,30,-0.28123171714993433,-0.2061337257276084,-0.0011745487865069237,-0.6724033916834402,0.13333333333333333,0.3333333333333333,1.0,-0.12876614909176806
10,10,200,3,20,20,3.0,25.0,15.0,0.1,5,90,100,2.0,0.5,2.0,20,0.5,19,19,-0.27286262188789534,-0.3750570831836382,-0.0006014717376298952,-0.6035059122831061,0.15789473684210525,0.42105263157894735,1.0,-0.12906684673202015
10,14,50,5,10,14,3.0,20.0,15.0,0.1,15,90,200,1.0,2.0,2.0,30,1.0,51,51,-0.08060959540786242,-0.12660507970440915,0.002310419983024925,-4.520667132456031,0.4117647058823529,0.45098039215686275,1.0,-0.1311504177993498
20,14,50,2,20,20,4.0,20.0,18.0,0.05,10,85,200,1.0,2.0,1.5,30,0.5,49,49,-0.07215809603890737,-0.05264266928536615,0.014829858111657266,-5.63795803362037,0.46938775510204084,0.6122448979591837,1.0,-0.1325007148946588
10,14,50,3,10,10,4.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,29,29,-0.37900039624768206,-0.3834860702468498,-0.0016355661762074748,-0.7120480262481451,0.10344827586206896,0.27586206896551724,1.0,-0.13335053331377955
10,14,50,3,10,14,4.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,29,29,-0.38204091107042903,-0.3834860702468498,-0.0016701645941199035,-0.7154946658966348,0.10344827586206896,0.27586206896551724,1.0,-0.1344203323883346
14,14,50,3,10,14,4.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,29,29,-0.38204091107042903,-0.3834860702468498,-0.0016701645941199035,-0.7154946658966348,0.10344827586206896,0.27586206896551724,1.0,-0.1344203323883346
10,14,50,3,10,20,4.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,29,29,-0.38204091107042903,-0.3834860702468498,-0.0016701645941199035,-0.7154946658966348,0.10344827586206896,0.27586206896551724,1.0,-0.1344203323883346
10,14,50,3,10,14,4.0,25.0,18.0,0.2,5,90,100,1.5,0.5,3.0,30,0.25,29,29,-0.38735778781890473,-0.416112464749822,-0.001653550597196446,-0.7049343625413048,0.10344827586206896,0.3103448275862069,1.0,-0.13629106486511414
10,14,50,3,10,14,4.0,25.0,18.0,0.2,5,95,100,1.0,0.5,3.0,30,0.25,27,27,-0.37293167362459584,-0.3720974308267298,-0.0017563402659321076,-0.7061297972098672,0.1111111111111111,0.3333333333333333,1.0,-0.1380760672043406
10,10,200,5,20,10,4.0,30.0,18.0,0.2,15,90,200,1.5,1.0,1.5,30,0.25,29,29,-0.13489510376470185,-0.15181878252441544,0.00044359719580316654,-1.4103615381329737,0.3103448275862069,0.41379310344827586,1.0,-0.14238771943144615
