symbol,n_bars,n_trades,initial_capital,final_equity,total_return,cagr,sharpe,sortino,max_drawdown_pct,max_dd_duration_bars,win_rate,profit_factor,avg_trade,avg_win,avg_loss,best_trade,worst_trade,expectancy,avg_bars_in_trade,pct_time_in_market,tf
AUDCAD_X,17352,216,10000.0,4686.3931418470265,-0.5313606858152974,-0.010946806759862593,-1.5509459100066592,-2.2096928302871426,-53.44438887145346,17322,0.33796296296296297,0.577866309320609,-14.152449453114604,57.32444566247954,-50.64065465198434,189.5609224513143,-121.78986829912579,-14.152449453114599,18.25,0.22717842323651452,1h
AUDCHF_X,17317,196,10000.0,6190.186732507432,-0.38098132674925683,-0.006955211220950774,-1.037574200121511,-1.4935948133164612,-40.222339507417814,16137,0.4030612244897959,0.6938585246708059,-9.713637895811157,54.62100006962856,-53.15326523999695,508.5118726574624,-123.68098962598444,-9.713637895811154,19.959183673469386,0.22590517988104175,1h
AUDJPY_X,17268,225,10000.0,6565.091519635012,-0.34349084803649876,-0.006122384648279411,-0.5396284196568317,-0.8001107366191398,-44.59687515525295,10793,0.3466666666666667,1.0219914533697931,1.248693484858353,167.39292305246542,-86.90946914285152,1882.0434062332865,-153.9897809337364,1.2486934848583573,15.773333333333333,0.20552466990965948,1h
AUDNZD_X,17349,186,10000.0,3324.1037989666875,-0.6675896201033312,-0.01587069553947651,-1.861388999571929,-2.6032310676825334,-67.20599457253927,17301,0.3118279569892473,0.47472189187283115,-19.54371615383848,56.64245335029132,-54.0655742103973,328.06332432452876,-141.34193922954688,-19.54371615383849,17.306451612903224,0.1855438353795608,1h
AUDUSD_X,17355,253,10000.0,5153.039738255586,-0.4846960261744414,-0.009580751121637476,-0.7899499379471236,-1.177986387062757,-57.44052316076257,17242,0.3557312252964427,0.9380131925098658,-2.7595339314055702,117.38792538181129,-69.09862189575844,606.4430809109735,-138.37073074777715,-2.759533931405578,13.09486166007905,0.1908959953903774,1h
BZ_F,13549,148,10000.0,10051.504779078028,0.005150477907802815,9.555327037613637e-05,0.04673319823954387,0.06951984767621719,-15.162045373383757,5833,0.3783783783783784,1.1517920788682456,6.07803016411713,121.88815914831012,-64.41509182626122,664.6222941649619,-124.77811185154565,6.078030164117138,15.64864864864865,0.17093512436342165,1h
CADJPY_X,17271,211,10000.0,4185.549781943291,-0.5814450218056709,-0.012627524755468689,-1.3800889167816344,-1.9324274803902732,-59.44279305658292,17230,0.3791469194312796,0.6791682742197113,-13.125811368785627,73.28561053482916,-65.89614535572596,483.20196320329217,-131.9714874600848,-13.12581136878564,15.075829383886257,0.1841815760523421,1h
CC_F,5814,7,10000.0,10229.417641099999,0.022941764109999895,0.000983628407613013,0.5407949656352469,0.8850488708432511,-2.654863500804901,1164,0.42857142857142855,2.4495781164130004,34.773420135714325,137.11149384999996,-41.98013514999991,242.97391594999985,-67.61679575,34.77342013571432,11.142857142857142,0.013415892672858616,1h
CHFJPY_X,17255,219,10000.0,5904.546605123782,-0.40954533948762184,-0.0076650153450457115,-0.6713445224378433,-1.0335547010391224,-48.911340973557934,10832,0.365296803652968,1.0405352595730166,1.9689479712477074,138.3605280854324,-76.5298031736068,1032.3170378023788,-170.63758330355574,1.968947971247708,14.89041095890411,0.188988698927847,1h
CL_F,13483,181,10000.0,11849.404098432162,0.1849404098432162,0.0031766217304378674,0.35642858785090353,0.5406542576130664,-9.96105174297219,5480,0.4198895027624309,1.3886501955227666,16.514602796650784,140.5293651652846,-73.24846329874131,793.8766214121371,-141.11969327214143,16.514602796650777,14.022099447513812,0.1882370392345917,1h
CT_F,7567,92,10000.0,12515.774390142566,0.25157743901425655,0.0075012315637239535,0.7813829977137221,1.3115443384291896,-15.900647171907853,5652,0.358695652173913,1.8169644676212648,35.90351566451193,222.6148494443476,-68.52824729709108,1106.382815889502,-141.36889851158142,35.90351566451192,14.673913043478262,0.17840623761067795,1h
ES_F,13710,170,10000.0,9806.089451238222,-0.019391054876177805,-0.00035985828317097734,0.003800730524443168,0.005755979721389266,-25.565154016938706,9764,0.3352941176470588,1.2653761165856026,14.145740241254257,201.16737232724066,-80.19260514725215,915.0333268045518,-156.72825149327326,14.145740241254252,15.058823529411764,0.18672501823486506,1h
EURAUD_X,17281,218,10000.0,3623.7242378327564,-0.6376275762167244,-0.014693416767171952,-1.6905683759630816,-2.332286647298241,-66.20417556919466,15160,0.3348623853211009,0.6097317493162915,-14.551942942689031,67.89381375242314,-56.05911700298689,419.5368608487167,-150.77398944480547,-14.551942942689038,14.252293577981652,0.17979283606272786,1h
EURCAD_X,17283,243,10000.0,2636.6585799432733,-0.7363341420056727,-0.01924958282895428,-1.9329516404432234,-2.645661748851947,-76.51297911523427,16889,0.32510288065843623,0.6546936241596572,-13.261361567235667,77.33940250763918,-56.90441255452294,464.23455086745673,-161.08997520670033,-13.261361567235667,15.020576131687243,0.21119018688885033,1h
EURCHF_X,17267,209,10000.0,3823.1006619692503,-0.6176899338030749,-0.013934771567376325,-1.6296620729106042,-2.295943418182909,-63.337694706115755,17138,0.3588516746411483,0.629241121365011,-13.170537396955183,62.28938671194838,-55.40556954746091,633.3918474863436,-144.5440945508128,-13.170537396955186,16.45933014354067,0.19922395320553657,1h
EURGBP_X,17282,253,10000.0,856.3880566730885,-0.9143611943326913,-0.03520158586978972,-2.987083776964758,-3.810185617287317,-91.68627060470337,17270,0.22924901185770752,0.3538129233932749,-20.380110618277776,48.675955831379284,-40.91986371612449,337.06798256254666,-163.23098184909372,-20.380110618277776,12.774703557312254,0.18701539173706747,1h
EURJPY_X,17268,236,10000.0,3783.629177512983,-0.6216370822487017,-0.014083301588553088,-1.2865211162547756,-1.8416537761682052,-62.45551190494374,14905,0.3389830508474576,0.8374082674203615,-7.957365108438822,120.90105387126088,-74.03860561084893,594.4820046603775,-146.02897138844912,-7.957365108438829,14.008474576271187,0.19145239749826268,1h
