symbol,adx_len,atr_len,ema_len,rsi_len,dmi_len,st_atr_len,st_mult,adx_trend,adx_range,bbwpct_min,rsi_oversold,rsi_overbought,sma_trend_len,mr_trail_mult,risk_pct,trail_mult,max_bars_in_trade,dead_money_pct,n_windows,mean_oos_sharpe,mean_oos_total_return,mean_oos_max_dd_pct,sum_oos_n_trades,pct_oos_positive,robustness_score
AUDUSD_X_30m,20,10,50,2,14,20,4.0,20.0,20.0,0.2,10,95,200,1.0,2.0,1.5,10,1.0,6,-1.255131786004962,-0.05289474161510488,-5.529529085592233,8,0.0,-0.0
AUDUSD_X_30m,20,10,50,2,14,14,3.0,20.0,20.0,0.2,10,95,200,1.0,2.0,1.5,10,1.0,6,-1.255131786004962,-0.05289474161510488,-5.529529085592233,8,0.0,-0.0
AUDUSD_X_30m,20,10,50,2,14,14,4.0,25.0,20.0,0.2,10,95,200,1.0,2.0,1.5,10,1.0,6,-1.4827310560359492,-0.06407713196950197,-6.643579028128663,10,0.0,-0.0
AUDUSD_X_30m,20,10,50,2,14,14,4.0,20.0,20.0,0.1,10,95,200,1.0,2.0,1.5,10,1.0,6,-1.255131786004962,-0.05289474161510488,-5.529529085592233,8,0.0,-0.0
AUDUSD_X_30m,20,10,50,2,14,14,4.0,20.0,20.0,0.2,5,95,200,1.0,2.0,1.5,10,1.0,6,-1.0792960606974724,-0.03267995964641938,-3.632660837964181,6,0.0,-0.0
AUDUSD_X_30m,20,10,50,2,14,14,4.0,20.0,20.0,0.2,15,95,200,1.0,2.0,1.5,10,1.0,6,-1.6584221392391505,-0.07076018814962372,-7.316073739044115,10,0.0,-0.0
AUDUSD_X_30m,20,10,50,2,14,14,4.0,20.0,20.0,0.2,10,90,200,1.0,2.0,1.5,10,1.0,6,-1.5510323246946163,-0.06394649236631106,-6.633784046479981,9,0.0,-0.0
AUDUSD_X_30m,20,10,50,2,14,14,4.0,20.0,20.0,0.2,10,95,100,1.0,2.0,1.5,10,1.0,6,-1.255131786004962,-0.05289474161510488,-5.529529085592233,8,0.0,-0.0
AUDUSD_X_30m,20,10,50,2,14,14,4.0,20.0,20.0,0.2,10,95,200,1.5,2.0,1.5,10,1.0,6,-1.2611105713436452,-0.0356526951554205,-3.8052243830858807,7,0.0,-0.0
AUDUSD_X_30m,20,10,50,2,14,14,4.0,20.0,20.0,0.2,10,95,200,1.0,1.0,1.5,10,1.0,6,-1.2584849402768077,-0.027187547146836674,-2.840442470839798,8,0.0,-0.0
AUDUSD_X_30m,20,10,50,2,14,14,4.0,20.0,20.0,0.2,10,95,200,1.0,2.0,2.0,10,1.0,6,-1.2606278401726911,-0.05336702144972553,-5.516984661529176,8,0.0,-0.0
AUDUSD_X_30m,20,10,50,2,14,14,4.0,20.0,20.0,0.2,10,95,200,1.0,2.0,1.5,20,1.0,6,-1.1658066008796586,-0.04276373458655425,-4.5513292487353665,7,0.0,-0.0
AUDUSD_X_30m,20,10,50,2,14,14,4.0,20.0,20.0,0.2,10,95,200,1.0,2.0,1.5,10,0.5,6,-1.255131786004962,-0.05289474161510488,-5.529529085592233,8,0.0,-0.0
AUDUSD_X_30m,14,10,200,3,14,14,3.0,30.0,15.0,0.2,10,90,200,2.0,1.0,3.0,20,1.0,6,-0.8342660146836837,-0.008925298311069705,-1.2387888858926193,7,0.16666666666666666,-0.3405876742867138
AUDUSD_X_30m,10,10,200,3,14,14,3.0,30.0,15.0,0.2,10,90,200,2.0,1.0,3.0,20,1.0,6,-0.8342660146836837,-0.008925298311069705,-1.2387888858926193,7,0.16666666666666666,-0.3405876742867138
AUDUSD_X_30m,20,10,200,3,14,14,3.0,30.0,15.0,0.2,10,90,200,2.0,1.0,3.0,20,1.0,6,-0.8342660146836837,-0.008925298311069705,-1.2387888858926193,7,0.16666666666666666,-0.3405876742867138
AUDUSD_X_30m,14,14,200,3,14,14,3.0,30.0,15.0,0.2,10,90,200,2.0,1.0,3.0,20,1.0,6,-0.8216138956861734,-0.008803921271933572,-1.2416108430877173,7,0.16666666666666666,-0.3354224683352349
CADJPY_X_30m,14,14,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,6,-1.1761247683520557,-0.04328541665761813,-5.278907622386098,8,0.0,-0.0
CADJPY_X_30m,10,14,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,6,-1.1761247683520557,-0.04328541665761813,-5.278907622386098,8,0.0,-0.0
CADJPY_X_30m,20,14,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,6,-1.1761247683520557,-0.04328541665761813,-5.278907622386098,8,0.0,-0.0
CADJPY_X_30m,14,10,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,6,-1.171935801692852,-0.04376818779842231,-5.349668384130901,8,0.0,-0.0
CADJPY_X_30m,14,20,100,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,6,-1.1825983566776963,-0.04296459825302997,-5.223555518255407,8,0.0,-0.0
CADJPY_X_30m,14,14,50,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,6,-0.821560655391092,-0.03454792706750034,-4.405158663374319,7,0.0,-0.0
CADJPY_X_30m,14,14,200,2,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,6,-1.1761247683520557,-0.04328541665761813,-5.278907622386098,8,0.0,-0.0
CADJPY_X_30m,14,14,100,3,20,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,6,-1.8906825783177694,-0.05213765666913611,-5.661919663278749,9,0.0,-0.0
CADJPY_X_30m,14,14,100,2,14,20,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,6,-1.1865104802688295,-0.045684725148644245,-5.442737272612759,8,0.0,-0.0
CADJPY_X_30m,14,14,100,2,20,14,4.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,6,-1.1761247683520557,-0.04328541665761813,-5.278907622386098,8,0.0,-0.0
CADJPY_X_30m,14,14,100,2,20,20,3.0,20.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,6,-1.1761247683520557,-0.04328541665761813,-5.278907622386098,8,0.0,-0.0
CADJPY_X_30m,14,14,100,2,20,20,4.0,25.0,20.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,6,-0.821560655391092,-0.03454792706750034,-4.405158663374319,7,0.0,-0.0
CADJPY_X_30m,14,14,100,2,20,20,4.0,20.0,18.0,0.05,10,90,100,1.0,2.0,1.5,30,1.0,6,-1.1761247683520557,-0.04328541665761813,-5.278907622386098,8,0.0,-0.0
CADJPY_X_30m,14,14,100,2,20,20,4.0,20.0,20.0,0.1,10,90,100,1.0,2.0,1.5,30,1.0,6,-1.1761247683520557,-0.04328541665761813,-5.278907622386098,8,0.0,-0.0
CADJPY_X_30m,14,14,100,2,20,20,4.0,20.0,20.0,0.05,5,90,100,1.0,2.0,1.5,30,1.0,6,-0.8704627262085278,-0.023590615540426157,-3.6687858785868195,6,0.0,-0.0
CADJPY_X_30m,14,14,100,2,20,20,4.0,20.0,20.0,0.05,15,90,100,1.0,2.0,1.5,30,1.0,6,-1.1725408307805882,-0.04610542123453282,-6.263254197144473,10,0.0,-0.0
