adx_len,atr_len,ema_len,rsi_len,dmi_len,st_atr_len,st_mult,adx_trend,adx_range,bbwpct_min,rsi_oversold,rsi_overbought,sma_trend_len,mr_trail_mult,risk_pct,trail_mult,max_bars_in_trade,dead_money_pct,n_symbols_evaluated,n_symbols_qualified,mean_oos_sharpe,median_oos_sharpe,mean_oos_total_return,mean_oos_max_dd_pct,pct_symbols_positive_oos,pct_symbols_positive_return,pct_symbols_low_dd,robustness_score
10,14,50,3,10,14,4.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,43,43,-0.6964622685281764,-0.634856805676254,-0.0030700316233433014,-0.6326566862338001,0.0,0.23255813953488372,1.0,-0.0
14,14,50,3,10,14,4.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,43,43,-0.6964622685281764,-0.634856805676254,-0.0030700316233433014,-0.6326566862338001,0.0,0.23255813953488372,1.0,-0.0
10,14,50,3,10,10,4.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,43,43,-0.6964622685281764,-0.634856805676254,-0.0030700316233433014,-0.6326566862338001,0.0,0.23255813953488372,1.0,-0.0
10,14,50,3,10,14,4.0,25.0,15.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,43,43,-0.6860859338817996,-0.6168040651918512,-0.002887649954539236,-0.6089963622039244,0.0,0.23255813953488372,1.0,-0.0
10,14,50,3,10,14,4.0,25.0,18.0,0.2,10,90,100,1.0,0.5,3.0,30,0.25,43,43,-0.7119900096089163,-0.68517064564279,-0.0032977680102855306,-0.6576567507617909,0.0,0.23255813953488372,1.0,-0.0
10,14,50,3,10,14,4.0,25.0,18.0,0.2,5,95,100,1.0,0.5,3.0,30,0.25,43,43,-0.6958988656713412,-0.634856805676254,-0.002946780909152914,-0.6142228148574189,0.0,0.23255813953488372,1.0,-0.0
10,14,50,3,10,14,4.0,25.0,18.0,0.2,5,90,100,1.5,0.5,3.0,30,0.25,43,43,-0.7004498779725693,-0.6168040651918512,-0.0030475159521071425,-0.6234592247063089,0.0,0.23255813953488372,1.0,-0.0
20,20,200,2,10,14,2.0,20.0,18.0,0.1,15,95,100,1.5,0.5,3.0,20,0.25,41,41,-0.8992487685680235,-0.9789807812513628,-0.005603694544945466,-0.8016421604308228,0.0,0.07317073170731707,1.0,-0.0
14,20,200,2,14,10,2.0,25.0,20.0,0.2,5,95,200,2.0,1.0,2.0,10,1.0,40,40,-0.8742829582910996,-0.8862065620054334,-0.010284908407598473,-1.3447891248436403,0.0,0.05,1.0,-0.0
14,20,200,2,14,10,2.0,20.0,20.0,0.2,5,95,100,2.0,1.0,2.0,10,1.0,42,42,-0.8614891284307611,-0.868720207527315,-0.010808242387751521,-1.3753421051619203,0.0,0.07142857142857142,1.0,-0.0
14,20,100,2,10,14,3.0,30.0,15.0,0.2,15,95,200,1.0,0.5,1.5,20,1.0,37,37,-0.7416231025371152,-0.7271294188943639,-0.006684850663923996,-0.8650914905183885,0.0,0.02702702702702703,1.0,-0.0
10,14,50,3,10,20,4.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,44,44,-0.6800771275319651,-0.6258304354340526,-0.0029772566886883834,-0.6246396217681032,0.022727272727272728,0.25,1.0,-0.05883691117106086
10,14,50,3,10,14,3.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,44,44,-0.6817031237512394,-0.6078864839908661,-0.003009675082118947,-0.6265544887841149,0.022727272727272728,0.22727272727272727,1.0,-0.058977584325979486
10,14,50,3,10,14,4.0,25.0,18.0,0.2,5,90,200,1.0,0.5,3.0,30,0.25,44,44,-0.6839086436081346,-0.6403593361499955,-0.003052463038853241,-0.6298446305735376,0.022727272727272728,0.25,1.0,-0.059168395001199636
10,14,50,3,10,14,4.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,30,0.5,43,43,-0.6867917116536283,-0.6190571564864085,-0.0031824604624168928,-0.6189881473380847,0.023255813953488372,0.18604651162790697,1.0,-0.06044069943954975
10,10,50,3,10,14,4.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,43,43,-0.7038344663072397,-0.6301556556789993,-0.0029931359223241325,-0.6318763573920589,0.023255813953488372,0.16279069767441862,1.0,-0.06194053700916855
10,20,50,3,10,14,4.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,43,43,-0.7057409532192463,-0.6700113986494681,-0.003136241970162318,-0.6302458542546588,0.023255813953488372,0.20930232558139536,1.0,-0.062108316265206145
10,14,50,3,10,14,4.0,25.0,20.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,43,43,-0.71819694426827,-0.6737130584577243,-0.003308449821913218,-0.6856778554854683,0.023255813953488372,0.16279069767441862,1.0,-0.06320449840957577
20,20,200,3,14,10,3.0,30.0,15.0,0.2,10,85,200,1.5,1.0,2.0,30,1.0,40,40,-0.6911066983116712,-0.6342123844933358,-0.009057828312186041,-1.4613327230722346,0.025,0.125,1.0,-0.06416186324906159
10,14,50,3,10,14,4.0,25.0,18.0,0.2,5,85,100,1.0,0.5,3.0,30,0.25,44,44,-0.7520384329063163,-0.7100023744833731,-0.0038593271262484688,-0.7411975423148257,0.022727272727272728,0.1590909090909091,1.0,-0.06506264757750291
10,14,200,3,14,10,3.0,30.0,15.0,0.2,5,85,200,1.0,2.0,2.0,20,1.0,42,42,-0.7279037048823578,-0.6532253543046157,-0.020260597094977975,-2.8772292397321926,0.023809523809523808,0.07142857142857142,1.0,-0.0651855118813642
10,14,200,3,14,10,3.0,30.0,15.0,0.2,5,85,200,1.0,1.0,2.0,30,1.0,40,40,-0.7031066574136282,-0.6281713970432027,-0.009873651008079614,-1.5166038626946303,0.025,0.1,1.0,-0.06527593107212713
10,14,100,3,10,14,4.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,41,41,-0.7199821753682527,-0.6635902819409139,-0.003157457848444741,-0.618369483295598,0.024390243902439025,0.14634146341463414,1.0,-0.0656355000629143
10,14,200,3,14,10,3.0,30.0,15.0,0.2,5,85,200,1.5,1.0,2.0,20,1.0,40,40,-0.7121149452969162,-0.635639954647889,-0.009296494526088866,-1.3737597073053935,0.025,0.075,1.0,-0.06611225422843237
10,14,200,3,14,10,3.0,30.0,15.0,0.2,5,85,100,1.0,1.0,2.0,20,1.0,40,40,-0.7168866866345333,-0.6863460054193377,-0.01020245273607115,-1.4450417380916032,0.025,0.075,1.0,-0.06655525936195518
20,20,200,2,10,14,2.0,20.0,18.0,0.2,15,95,100,1.5,0.5,3.0,30,0.25,41,41,-0.7356520565850901,-0.7069114618900594,-0.004376088418573424,-0.699263890309821,0.024390243902439025,0.07317073170731707,1.0,-0.0670640083298968
10,14,200,3,14,10,3.0,30.0,15.0,0.2,10,85,200,1.0,1.0,2.0,20,1.0,41,41,-0.7434608419961501,-0.6918528159834196,-0.010977599755164885,-1.5242284825426131,0.024390243902439025,0.07317073170731707,1.0,-0.06777587808566786
10,14,200,3,14,10,3.0,30.0,15.0,0.2,5,85,200,1.0,1.0,2.0,20,0.5,40,40,-0.7310946450890914,-0.6633180997169903,-0.010405104600299704,-1.4840136393587244,0.025,0.1,1.0,-0.06787431630299874
10,14,200,3,14,14,3.0,30.0,15.0,0.2,5,85,200,1.0,1.0,2.0,20,1.0,40,40,-0.7317234893612594,-0.6562062966843585,-0.010371249948425363,-1.4796758003750932,0.025,0.075,1.0,-0.06793269776608449
10,14,50,3,10,14,4.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,20,0.25,44,44,-0.7859864776141791,-0.8136819229254919,-0.0034904555923879117,-0.6030866133893276,0.022727272727272728,0.13636363636363635,1.0,-0.06799966458637714
10,14,200,3,14,10,3.0,30.0,15.0,0.2,5,85,200,1.0,1.0,2.0,20,1.0,40,40,-0.7328069724306012,-0.6562062966843585,-0.010478894642738105,-1.4748937808732971,0.025,0.075,1.0,-0.06803328757761086
14,14,200,3,14,10,3.0,30.0,15.0,0.2,5,85,200,1.0,1.0,2.0,20,1.0,40,40,-0.7328069724306012,-0.6562062966843585,-0.010478894642738105,-1.4748937808732971,0.025,0.075,1.0,-0.06803328757761086
10,10,200,3,14,10,3.0,30.0,15.0,0.2,5,85,200,1.0,1.0,2.0,20,1.0,40,40,-0.7334810073280937,-0.6550571525973308,-0.010369710061657956,-1.4691713496533398,0.025,0.05,1.0,-0.06809586450679367
20,20,200,2,10,14,2.0,20.0,18.0,0.1,10,95,100,1.5,0.5,3.0,30,0.25,40,40,-0.734808213506317,-0.79860544065339,-0.004106558038870834,-0.6884235298983425,0.025,0.075,1.0,-0.06821908140154885
20,20,200,2,10,14,2.0,20.0,18.0,0.1,15,95,100,1.5,1.0,3.0,30,0.25,42,42,-0.7652956606438581,-0.8049884477180742,-0.009408320287608555,-1.5053368940363843,0.023809523809523808,0.09523809523809523,1.0,-0.06853405065127287
