symbol,n_bars,n_trades,initial_capital,final_equity,total_return,cagr,sharpe,sortino,max_drawdown_pct,max_dd_duration_bars,win_rate,profit_factor,avg_trade,avg_win,avg_loss,best_trade,worst_trade,expectancy,avg_bars_in_trade,pct_time_in_market,tf
AUDCAD_X,5609,77,10000.0,6943.095351827429,-0.3056904648172571,-0.016257732840360917,-4.674412505750756,-6.119799261134266,-30.72057770299623,5519,0.3116883116883117,0.4853240917442592,-20.521881452438464,62.08614128255844,-57.92928797394649,324.5468927055593,-124.05431797358168,-20.521881452438457,18.77922077922078,0.25779996434302016,15m
AUDCHF_X,5609,56,10000.0,7452.942613881879,-0.2547057386118121,-0.013120861457030175,-5.36727078899169,-6.834591714152674,-26.199301136129773,5373,0.25,0.1830747379914754,-29.946401292724424,26.844216113350626,-48.876607094749446,53.799178570883505,-127.33440805766605,-29.94640129272443,19.232142857142858,0.19201283651274736,15m
AUDJPY_X,5609,76,10000.0,3697.9690992796836,-0.6302030900720316,-0.04371015737049855,-7.4051375631780045,-8.639181585518124,-63.02030900720316,5606,0.19736842105263158,0.16329539064999757,-52.54914385812293,51.96246471251864,-78.24871973614954,160.46312443858636,-188.10815864010857,-52.54914385812292,13.131578947368421,0.17792832947049386,15m
AUDNZD_X,5609,52,10000.0,4383.308079797232,-0.5616691920202769,-0.03637745187792141,-8.336013804800253,-9.11853716803285,-56.166919202027685,5498,0.09615384615384616,0.021954955147493134,-77.51662381886511,18.09680411356031,-87.68826508827206,60.53201594080251,-177.71086737607484,-77.5166238188651,15.384615384615385,0.14262791941522554,15m
AUDUSD_X,5610,103,10000.0,1588.7037720328813,-0.8411296227967119,-0.07931510265380781,-8.896961204846736,-10.149459246774395,-84.1129622796712,5517,0.18446601941747573,0.14402359721567412,-52.68409058392525,48.05460071691476,-75.47022314006763,164.49503811373208,-198.52916284525924,-52.68409058392525,8.70873786407767,0.15989304812834224,15m
BZ_F,4514,48,10000.0,13254.40023895311,0.32544002389531107,0.015853105968554715,2.7636981580104703,4.882735060998892,-5.833052939783861,973,0.4375,2.6377738101913883,77.01962922603191,283.5352086962654,-83.60359925081636,1245.9350962191497,-146.43262568222414,77.01962922603191,14.479166666666666,0.15396544085068675,15m
CADJPY_X,5611,97,10000.0,1828.3678409182044,-0.8171632159081795,-0.07347325257857729,-10.95986170292701,-12.261938077772129,-81.90147979481056,5528,0.14432989690721648,0.08896884975973215,-55.768237577293306,37.734219160019116,-71.5397363040689,161.150299529468,-188.08041990075802,-55.76823757729331,13.793814432989691,0.23846016752806987,15m
CC_F,1695,13,10000.0,11756.010936140043,0.17560109361400428,0.024343773115848677,4.28531951313763,9.675282734505451,-4.498476825321062,1063,0.6923076923076923,6.545546466852034,138.11595422231113,235.47578464858816,-80.94366423681218,1161.544678370289,-93.44262992752056,138.11595422231113,17.46153846153846,0.13392330383480827,15m
CHFJPY_X,5609,83,10000.0,2599.527883034176,-0.7400472116965824,-0.058733723015798045,-8.471239181348322,-9.725976461244342,-74.00472116965824,5527,0.1686746987951807,0.14818994943794375,-55.37955656730055,57.1183325287873,-78.2052152244778,183.92091715736626,-181.07221736168663,-55.37955656730055,13.08433734939759,0.19361740060616867,15m
CL_F,4542,61,10000.0,11337.830790902875,0.13378307909028753,0.0069906565573703006,1.3109678473292568,2.2251373259555693,-8.062200245074854,1601,0.47540983606557374,1.9530637119793581,29.094997151471066,125.41359956674746,-58.193736287373156,696.5940852622908,-126.43256152485846,29.09499715147107,14.754098360655737,0.19815059445178335,15m
ES_F,4513,63,10000.0,6520.855450363607,-0.3479144549636393,-0.023592715188692215,-4.117781743093651,-5.299011009197217,-35.57859573004297,4437,0.30158730158730157,0.4401260523887282,-30.877029600181025,80.48394952773124,-78.9647251326886,233.4884754231691,-178.8787744872044,-30.877029600181025,12.253968253968255,0.17106137824063816,15m
EURAUD_X,5609,69,10000.0,4838.78514643257,-0.516121485356743,-0.032087944764036536,-6.435524821877979,-7.886160705624057,-51.67468618912844,5421,0.30434782608695654,0.31999475270977235,-41.80967676678599,64.64533626070693,-88.38374496631415,132.27490668152834,-162.45887884468095,-41.809676766786,14.46376811594203,0.17792832947049386,15m
