symbol,n_bars,n_trades,initial_capital,final_equity,total_return,cagr,sharpe,sortino,max_drawdown_pct,max_dd_duration_bars,win_rate,profit_factor,avg_trade,avg_win,avg_loss,best_trade,worst_trade,expectancy,avg_bars_in_trade,pct_time_in_market,tf
PA_F,2261,20,10000.0,9904.038955699438,-0.009596104430056221,-0.0010741223279264744,-0.15901907166451884,-0.225557488632383,-6.81135646583996,2016,0.35,1.0148244945314793,0.6620077324722391,129.48100592290072,-68.70206821622003,558.8808257499993,-112.27874122783071,0.662007732472226,13.1,0.11587793011941619,30m
PL_F,2270,26,10000.0,12095.05945861145,0.20950594586114493,0.021340563320148664,2.2839496981635183,4.017518639293305,-4.118540042045915,760,0.38461538461538464,2.5723562594358107,87.31117807127856,371.3841444104329,-90.23442589069286,1326.2708417567144,-127.23037916863984,87.31117807127859,15.884615384615385,0.18193832599118942,30m
RB_F,2263,20,10000.0,10204.862643732598,0.020486264373259837,0.0022607794477920162,0.42736194035707975,0.625572823423034,-8.478907656118327,1397,0.4,1.3707013655204618,16.58432815598354,153.30508169109592,-74.56284086742471,381.40200356893934,-118.62584656173735,16.584328155983542,18.0,0.1590808661069377,30m
RTY_F,2257,36,10000.0,9161.42123793443,-0.083857876206557,-0.00973130020133628,-1.1864447119679773,-1.754575998636807,-15.31774118561027,1329,0.3888888888888889,0.7888032723002126,-10.454447938191118,100.40540400679569,-81.00162644863727,619.7597337817091,-137.1096398999572,-10.454447938191116,12.972222222222221,0.20691182986264953,30m
SB_F,934,4,10000.0,10221.340711785284,0.02213407117852839,0.005924280842701135,1.3067182585791646,1.9694273919120626,-1.9322739177202386,577,0.5,2.374699208932292,59.784768124668304,206.5482261855915,-86.97868993625485,223.7992878141463,-97.44238937404597,59.78476812466832,26.75,0.1145610278372591,30m
SI_F,2270,26,10000.0,12733.476029267395,0.27334760292673943,0.02718933405394841,2.9962421987469545,5.363700145530509,-3.56478344716454,812,0.46153846153846156,4.060678001798577,110.66542613392618,318.11560464539554,-67.14901259019042,833.8153985650805,-118.16546388819857,110.66542613392618,18.153846153846153,0.20792951541850221,30m
USDCAD_X,2809,43,10000.0,6661.914270707131,-0.33380857292928684,-0.03578300858243588,-4.703624273459072,-5.910886917316482,-33.982802590304914,2579,0.23255813953488372,0.2931241649999699,-45.36729091097498,80.89464799194289,-83.62848451791979,202.33899883256458,-153.71599289377946,-45.36729091097499,15.44186046511628,0.23638305446778213,30m
USDCHF_X,2796,51,10000.0,6217.087838174604,-0.3782912161825396,-0.0419321791572439,-4.549198963822938,-5.596148989605969,-38.216333608610405,2777,0.2549019607843137,0.30976596226633185,-45.80690403013461,80.64827573649224,-89.06788658187538,243.88147452556413,-150.68213206993406,-45.806904030134625,12.627450980392156,0.23032904148783978,30m
USDJPY_X,2797,42,10000.0,5589.517646971995,-0.44104823530280046,-0.051058798558249685,-4.897983166117623,-5.823943297777508,-44.51013767917662,2668,0.21428571428571427,0.2236939710759971,-60.07082288429361,80.77773705464115,-98.4840665040031,256.02921574704595,-206.42373298101165,-60.07082288429362,14.761904761904763,0.22166607079013229,30m
YM_F,2257,7,10000.0,10269.60875338916,0.026960875338916047,0.0029748041917869728,0.6893277480471042,0.9597484411694547,-3.545225280777167,979,0.5714285714285714,2.432708944865458,63.703688755594044,189.29311115218917,-103.7488744398661,401.24004608025757,-140.3821820948217,63.70368875559405,18.0,0.05582631812140009,30m
ZC_F,1772,24,10000.0,11584.893529721952,0.15848935297219524,0.02114220831818514,2.1980301418652655,3.837720192964548,-7.4423889555904825,1078,0.5416666666666666,3.2376954217584855,77.09541818685211,205.93562197277515,-75.17027719651149,817.6630983999985,-125.28823626978146,77.0954181868521,15.041666666666666,0.20372460496613995,30m
ZL_F,1772,20,10000.0,11348.571537913283,0.13485715379132834,0.018153616691123586,1.7761674091345863,3.7406778527660856,-3.74460404895802,777,0.45,3.3806161338130614,77.6669807512965,245.0927112365583,-59.31770782755407,931.798524409651,-128.2924942770414,77.6669807512965,17.65,0.1992099322799097,30m
ZM_F,1772,24,10000.0,13764.535179052904,0.3764535179052904,0.04648638842180519,3.955319193497157,7.997545022582985,-3.7656837165276644,806,0.625,6.572076536717544,174.69846812903788,329.6815313503072,-83.60663723974427,1606.7273401328807,-181.6469662555127,174.69846812903788,18.458333333333332,0.25,30m
ZS_F,1772,24,10000.0,11234.143648076957,0.12341436480769571,0.016687303776757423,1.671699155137584,3.3427264305826596,-8.08899964286675,1077,0.4166666666666667,2.741026523942448,68.04905722195649,257.1231648128425,-67.00387677153353,1653.7301016249983,-143.71442029510413,68.04905722195649,14.083333333333334,0.19074492099322798,30m
ZW_F,1772,19,10000.0,11280.66242963393,0.12806624296339306,0.017284947789082183,1.8160879586070753,3.576478312352079,-5.1007146114193915,561,0.42105263157894735,2.3342411061685535,75.05877712152282,311.872078478718,-97.16907841098273,1171.503255956101,-122.57782110412089,75.05877712152281,17.68421052631579,0.18961625282167044,30m
_DJI,780,0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30m
_GSPC,780,6,10000.0,10965.247822696794,0.09652478226967942,0.03021777360040767,4.700504278910608,8.80233186081588,-1.56587154324624,449,0.5,17.283874035509648,169.19828400437734,359.1776528581477,-20.781084849393064,858.0264409509402,-43.13621988115855,169.19828400437734,24.0,0.18461538461538463,30m
_IXIC,780,0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30m
_RUT,780,8,10000.0,10996.763407219629,0.09967634072196288,0.031173469866294656,2.8985696780838968,5.831731041172207,-4.617231662578751,530,0.625,4.850585960392706,132.93944390209504,267.9422640841507,-92.06525640133104,786.8158707491892,-118.75797507813111,132.93944390209504,23.125,0.23717948717948717,30m
_XAU,780,7,10000.0,9876.083991063912,-0.012391600893608848,-0.004020348314708655,-0.780507882078703,-1.0977046317886947,-3.623358420006209,701,0.2857142857142857,0.5764123470338085,-13.82522660205636,65.84613456876559,-45.69377107038514,110.07507510194445,-71.18456076228998,-13.825226602056361,11.428571428571429,0.10256410256410256,30m
