symbol,n_bars,n_trades,initial_capital,final_equity,total_return,cagr,sharpe,sortino,max_drawdown_pct,max_dd_duration_bars,win_rate,profit_factor,avg_trade,avg_win,avg_loss,best_trade,worst_trade,expectancy,avg_bars_in_trade,pct_time_in_market,tf
GBPNZD_X,4455,70,10000.0,8814.758441362777,-0.11852415586372227,-0.007110789879460122,-0.3461816304030689,-0.5020170524782425,-15.548380302489354,2926,0.4142857142857143,0.8848062169530225,-5.049947077094466,93.62805321833986,-74.84658143240166,323.6900042054971,-130.3419694989441,-5.049947077094451,15.614285714285714,0.24534231200897869,4h
GBPUSD_X,4441,62,10000.0,12960.746230448227,0.2960746230448227,0.014824806194469353,0.6026183177591797,1.091683912874873,-9.440752555898753,1642,0.45161290322580644,2.490265372519643,62.79515924036927,232.3495541970139,-76.83787190039689,943.0578934977062,-143.3973503643439,62.795159240369266,16.274193548387096,0.22720108083764917,4h
GC_F,3723,37,10000.0,14144.871918566536,0.4144871918566536,0.023749372013089465,1.2334610569459705,2.1048203136285673,-5.447908124038642,703,0.43243243243243246,4.285743810327939,117.21098072766789,353.5432495214748,-62.851700258089764,1127.439636597436,-143.19429791429803,117.21098072766789,28.7027027027027,0.2852538275584206,4h
GF_F,1202,9,10000.0,9668.423272478622,-0.033157672752137844,-0.0070444569298921955,-0.6687630546135432,-0.8714388474946998,-4.338157117238974,1048,0.3333333333333333,0.10585416807002393,-34.262006877565454,12.168405102127087,-57.47721286741173,15.486826947650545,-105.34226292155562,-34.26200687756546,12.333333333333334,0.09234608985024959,4h
HE_F,1202,9,10000.0,10269.494420067644,0.026949442006764367,0.00559074544590521,0.2847409982115336,0.6221275340485044,-5.494550042643528,1116,0.2222222222222222,1.5935593652314595,31.791478719299775,384.084983354168,-68.863808319234,651.6224108043376,-97.93612578601483,31.791478719299775,13.333333333333334,0.09983361064891846,4h
HG_F,3723,31,10000.0,12524.953422891558,0.2524953422891558,0.01535568858187819,0.9101100133376435,1.4790357115277748,-5.41707841553664,1019,0.5161290322580645,3.4833305126385237,84.9890385589364,230.97489948755066,-70.72921309825215,769.4854982768416,-130.40385970462376,84.98903855893639,20.612903225806452,0.1716357775987107,4h
HO_F,3679,36,10000.0,14328.096539531402,0.43280965395314014,0.02493995617505207,1.0045196294911403,1.8175478389874986,-6.072751570920931,1245,0.4444444444444444,4.275338979406313,123.72004431164962,363.3598065533766,-67.99176548173196,1533.9519113064227,-132.38681750256,123.7200443116496,20.47222222222222,0.20032617559119326,4h
KC_F,1793,23,10000.0,11536.578867226472,0.15365788672264716,0.020292548682596,0.9185894265376919,1.5089968840614438,-5.76815270462242,857,0.391304347826087,2.9296491811597707,68.30034213740551,264.9997498392106,-58.149277099469195,992.4681995176217,-102.09651359432462,68.30034213740551,18.347826086956523,0.23535973229224763,4h
LE_F,1202,15,10000.0,10093.565622571696,0.009356562257169571,0.0019543959605565764,0.12238015308762189,0.17667780872547564,-3.6711424306264244,794,0.4666666666666667,1.3728206399094958,8.395550015790716,66.245475962466,-42.223135187550156,157.3573389592049,-105.3908293614511,8.395550015790718,16.133333333333333,0.20133111480865223,4h
NG_F,3637,34,10000.0,13707.59870025533,0.370759870025533,0.022091468117855007,0.9161714569105257,2.1109613512186542,-3.738943860457501,812,0.6176470588235294,4.175839986470382,110.81178395338581,235.90155574563317,-91.25630894178299,1114.508219721806,-129.12510226916453,110.81178395338583,18.176470588235293,0.16992026395380808,4h
