symbol,adx_len,atr_len,ema_len,rsi_len,dmi_len,st_atr_len,st_mult,adx_trend,adx_range,bbwpct_min,rsi_oversold,rsi_overbought,sma_trend_len,mr_trail_mult,risk_pct,trail_mult,max_bars_in_trade,dead_money_pct,n_windows,mean_oos_sharpe,mean_oos_total_return,mean_oos_max_dd_pct,sum_oos_n_trades,pct_oos_positive,robustness_score
AUDUSD_X,20.0,14.0,200.0,3.0,14.0,10.0,2.0,25.0,18.0,0.1,15.0,95.0,100.0,2.0,2.0,1.5,30.0,0.5,4,-0.766898904547835,-0.011681351014584288,-1.6612270904783433,5,0.0,-0.0
AUDUSD_X,20.0,10.0,50.0,5.0,14.0,20.0,3.0,25.0,18.0,0.1,5.0,90.0,100.0,1.0,0.5,2.0,30.0,0.5,4,-0.41242885803531815,-0.001477271271765494,-0.5347450432971247,5,0.25,-0.20621442901765907
AUDUSD_X,20.0,10.0,50.0,3.0,14.0,20.0,2.0,25.0,18.0,0.1,5.0,90.0,100.0,1.0,0.5,2.0,30.0,0.5,4,-0.7750374738363104,-0.0023561088617666884,-0.4074666521710947,5,0.25,-0.3875187369181552
AUDUSD_X,20.0,10.0,50.0,3.0,14.0,20.0,3.0,20.0,18.0,0.1,5.0,90.0,100.0,1.0,0.5,2.0,30.0,0.5,4,-0.8493341689433159,-0.002773674122188049,-0.4881852555403152,5,0.25,-0.42466708447165796
CADJPY_X,10.0,20.0,100.0,2.0,10.0,14.0,3.0,30.0,18.0,0.1,5.0,85.0,200.0,2.0,1.0,1.5,30.0,0.5,4,1.2361079347417792,0.018386237003476663,-1.054004999239752,5,0.5,1.2361079347417792
CADJPY_X,14.0,20.0,100.0,2.0,10.0,14.0,3.0,30.0,18.0,0.1,5.0,85.0,200.0,2.0,1.0,1.5,30.0,0.5,4,1.2361079347417792,0.018386237003476663,-1.054004999239752,5,0.5,1.2361079347417792
CADJPY_X,10.0,14.0,100.0,2.0,10.0,14.0,3.0,30.0,18.0,0.1,5.0,85.0,200.0,2.0,1.0,1.5,30.0,0.5,4,1.1300258982668687,0.016080098404853332,-1.0882952372698063,5,0.5,1.1300258982668687
CADJPY_X,10.0,20.0,200.0,2.0,10.0,14.0,3.0,30.0,18.0,0.1,5.0,85.0,200.0,2.0,1.0,1.5,30.0,0.5,4,1.2361079347417792,0.018386237003476663,-1.054004999239752,5,0.5,1.2361079347417792
CADJPY_X,10.0,20.0,100.0,3.0,10.0,14.0,3.0,30.0,18.0,0.1,5.0,85.0,200.0,2.0,1.0,1.5,30.0,0.5,4,1.2118301849813211,0.017978440498459397,-1.0378998423285721,5,0.5,1.2118301849813211
CADJPY_X,10.0,20.0,100.0,2.0,10.0,10.0,3.0,30.0,18.0,0.1,5.0,85.0,200.0,2.0,1.0,1.5,30.0,0.5,4,1.2361079347417792,0.018386237003476663,-1.054004999239752,5,0.5,1.2361079347417792
CADJPY_X,10.0,20.0,100.0,2.0,10.0,20.0,3.0,30.0,18.0,0.1,5.0,85.0,200.0,2.0,1.0,1.5,30.0,0.5,4,1.2361079347417792,0.018386237003476663,-1.054004999239752,5,0.5,1.2361079347417792
