adx_len,atr_len,ema_len,rsi_len,dmi_len,st_atr_len,st_mult,adx_trend,adx_range,bbwpct_min,rsi_oversold,rsi_overbought,sma_trend_len,mr_trail_mult,risk_pct,trail_mult,max_bars_in_trade,dead_money_pct,n_symbols_evaluated,n_symbols_qualified,mean_oos_sharpe,median_oos_sharpe,mean_oos_total_return,mean_oos_max_dd_pct,pct_symbols_positive_oos,pct_symbols_positive_return,pct_symbols_low_dd,robustness_score
10.0,20.0,100.0,2.0,10.0,14.0,3.0,30.0,18.0,0.1,5.0,85.0,200.0,2.0,0.5,1.5,30.0,0.5,2,2,0.8900549848387813,0.8900549848387813,0.007697394758391807,-0.5381996357912127,1.0,1.0,1.0,0.9778253439341933
10.0,20.0,100.0,2.0,10.0,14.0,3.0,30.0,18.0,0.1,10.0,85.0,200.0,2.0,1.0,1.5,30.0,0.5,4,4,0.8053690565507421,1.0056808299333093,0.013253094789494128,-1.070936819036334,0.75,0.75,1.0,0.9721436198355354
10.0,14.0,100.0,2.0,10.0,14.0,3.0,30.0,18.0,0.1,5.0,85.0,200.0,2.0,1.0,1.5,30.0,0.5,2,2,0.8194622148289075,0.8194622148289075,0.014208372950185549,-1.1267457971866706,1.0,1.0,1.0,0.9002712593102242
14.0,10.0,200.0,3.0,14.0,20.0,4.0,25.0,15.0,0.1,5.0,85.0,200.0,1.0,0.5,2.0,30.0,1.0,5,5,0.6181249999351099,0.8755895780440164,0.006513841079764325,-0.531288541926894,0.8,0.8,1.0,0.8860250574402593
14.0,10.0,100.0,2.0,10.0,10.0,3.0,30.0,20.0,0.05,5.0,95.0,200.0,1.0,2.0,1.5,20.0,0.5,2,2,0.7406634185370535,0.7406634185370535,0.02670387639108094,-2.3451726745450396,1.0,1.0,1.0,0.8137019333717385
20.0,10.0,100.0,2.0,10.0,10.0,2.0,20.0,15.0,0.1,10.0,85.0,100.0,2.0,2.0,1.5,20.0,1.0,10,10,0.4009605685581027,0.3290690725857505,0.01570001530334734,-2.3222970616532828,0.8,0.9,1.0,0.7691691615392173
14.0,20.0,100.0,2.0,10.0,20.0,3.0,30.0,15.0,0.1,15.0,90.0,100.0,1.5,2.0,2.0,20.0,0.25,2,2,0.6999707687609481,0.6999707687609481,0.020102659452662895,-2.0255813083642957,1.0,1.0,1.0,0.7689964882692414
10.0,20.0,100.0,2.0,10.0,14.0,3.0,30.0,18.0,0.1,5.0,85.0,200.0,2.0,1.0,2.0,30.0,0.5,2,2,0.6925063882770337,0.6925063882770337,0.010062092397832203,-1.0267653541894446,1.0,1.0,1.0,0.7607960281423186
14.0,20.0,100.0,2.0,10.0,20.0,3.0,30.0,15.0,0.1,15.0,90.0,100.0,1.5,1.0,2.0,20.0,0.25,2,2,0.6925063882770337,0.6925063882770337,0.010062092397832203,-1.0267653541894446,1.0,1.0,1.0,0.7607960281423186
10.0,20.0,100.0,2.0,10.0,20.0,3.0,30.0,15.0,0.1,15.0,90.0,100.0,1.5,1.0,2.0,20.0,0.25,2,2,0.6925063882770337,0.6925063882770337,0.010062092397832203,-1.0267653541894446,1.0,1.0,1.0,0.7607960281423186
20.0,20.0,100.0,2.0,10.0,20.0,3.0,30.0,15.0,0.1,15.0,90.0,100.0,1.5,1.0,2.0,20.0,0.25,2,2,0.6925063882770337,0.6925063882770337,0.010062092397832203,-1.0267653541894446,1.0,1.0,1.0,0.7607960281423186
14.0,20.0,200.0,2.0,10.0,20.0,3.0,30.0,15.0,0.1,15.0,90.0,100.0,1.5,1.0,2.0,20.0,0.25,2,2,0.6925063882770337,0.6925063882770337,0.010062092397832203,-1.0267653541894446,1.0,1.0,1.0,0.7607960281423186
14.0,20.0,100.0,2.0,10.0,14.0,3.0,30.0,15.0,0.1,15.0,90.0,100.0,1.5,1.0,2.0,20.0,0.25,2,2,0.6925063882770337,0.6925063882770337,0.010062092397832203,-1.0267653541894446,1.0,1.0,1.0,0.7607960281423186
14.0,20.0,100.0,2.0,10.0,20.0,2.0,30.0,15.0,0.1,15.0,90.0,100.0,1.5,1.0,2.0,20.0,0.25,2,2,0.6925063882770337,0.6925063882770337,0.010062092397832203,-1.0267653541894446,1.0,1.0,1.0,0.7607960281423186
14.0,20.0,100.0,2.0,10.0,20.0,4.0,30.0,15.0,0.1,15.0,90.0,100.0,1.5,1.0,2.0,20.0,0.25,2,2,0.6925063882770337,0.6925063882770337,0.010062092397832203,-1.0267653541894446,1.0,1.0,1.0,0.7607960281423186
14.0,20.0,100.0,2.0,10.0,20.0,3.0,30.0,15.0,0.05,15.0,90.0,100.0,1.5,1.0,2.0,20.0,0.25,2,2,0.6925063882770337,0.6925063882770337,0.010062092397832203,-1.0267653541894446,1.0,1.0,1.0,0.7607960281423186
14.0,20.0,100.0,2.0,10.0,20.0,3.0,30.0,15.0,0.2,15.0,90.0,100.0,1.5,1.0,2.0,20.0,0.25,2,2,0.6925063882770337,0.6925063882770337,0.010062092397832203,-1.0267653541894446,1.0,1.0,1.0,0.7607960281423186
14.0,20.0,100.0,2.0,10.0,20.0,3.0,30.0,15.0,0.1,10.0,90.0,100.0,1.5,1.0,2.0,20.0,0.25,2,2,0.6925063882770337,0.6925063882770337,0.010062092397832203,-1.0267653541894446,1.0,1.0,1.0,0.7607960281423186
14.0,20.0,100.0,2.0,10.0,20.0,3.0,30.0,15.0,0.1,15.0,85.0,100.0,1.5,1.0,2.0,20.0,0.25,2,2,0.6925063882770337,0.6925063882770337,0.010062092397832203,-1.0267653541894446,1.0,1.0,1.0,0.7607960281423186
14.0,20.0,100.0,2.0,10.0,20.0,3.0,30.0,15.0,0.1,15.0,95.0,100.0,1.5,1.0,2.0,20.0,0.25,2,2,0.6925063882770337,0.6925063882770337,0.010062092397832203,-1.0267653541894446,1.0,1.0,1.0,0.7607960281423186
14.0,20.0,100.0,2.0,10.0,20.0,3.0,30.0,15.0,0.1,15.0,90.0,200.0,1.5,1.0,2.0,20.0,0.25,2,2,0.6925063882770337,0.6925063882770337,0.010062092397832203,-1.0267653541894446,1.0,1.0,1.0,0.7607960281423186
14.0,20.0,100.0,2.0,10.0,20.0,3.0,30.0,15.0,0.1,15.0,90.0,100.0,1.0,1.0,2.0,20.0,0.25,2,2,0.6925063882770337,0.6925063882770337,0.010062092397832203,-1.0267653541894446,1.0,1.0,1.0,0.7607960281423186
