adx_len,atr_len,ema_len,rsi_len,dmi_len,st_atr_len,st_mult,adx_trend,adx_range,bbwpct_min,rsi_oversold,rsi_overbought,sma_trend_len,mr_trail_mult,risk_pct,trail_mult,max_bars_in_trade,dead_money_pct,n_symbols_evaluated,n_symbols_qualified,mean_oos_sharpe,median_oos_sharpe,mean_oos_total_return,mean_oos_max_dd_pct,pct_symbols_positive_oos,pct_symbols_positive_return,pct_symbols_low_dd,robustness_score
14,20,100,3,14,20,3.0,20.0,20.0,0.2,10,85,200,2.0,0.5,2.0,20,0.25,14,14,0.002443617116764266,-0.1133094644633863,0.0025773204630258344,-0.5870345977630942,0.5,0.5,1.0,0.003308718912235137
10,20,200,5,14,14,4.0,30.0,15.0,0.1,5,95,200,2.0,1.0,3.0,30,1.0,9,9,0.0013283351551708592,0.026246540381301753,0.002179001171622283,-1.1115240099897656,0.5555555555555556,0.5555555555555556,1.0,0.0016992248482201964
14,20,100,2,10,20,4.0,25.0,20.0,0.05,5,85,100,1.0,1.0,3.0,30,0.5,3,3,0.0007054728193265358,-0.4771567872932772,0.0014979460067967916,-1.301703607472442,0.3333333333333333,0.6666666666666666,1.0,0.0003259976637852426
20,14,100,2,10,14,2.0,25.0,15.0,0.05,15,85,200,2.0,1.0,2.0,30,1.0,3,3,-0.9856766436437162,-0.6059954135011594,-0.00024363427550864246,-1.271115401479916,0.0,0.6666666666666666,1.0,-0.0
10,14,200,2,14,14,4.0,25.0,18.0,0.1,10,90,200,1.0,1.0,3.0,10,0.25,3,3,-1.1897394353601427,-0.9250729120185445,-0.005970174742094862,-1.1362479646998833,0.0,0.0,1.0,-0.0
14,10,200,5,20,10,3.0,30.0,18.0,0.2,15,90,200,2.0,0.5,3.0,30,0.25,9,9,-0.7629839166360082,-1.1164155551455641,-0.0016353219263282122,-0.6140738462333043,0.0,0.1111111111111111,1.0,-0.0
14,10,50,3,14,14,4.0,25.0,20.0,0.05,5,95,200,2.0,0.5,3.0,20,0.5,4,4,-1.1865653685363164,-1.2169487665823457,-0.002329283213182373,-0.5111231724280402,0.0,0.0,1.0,-0.0
14,10,50,3,14,14,3.0,30.0,20.0,0.1,5,90,200,1.5,0.5,3.0,20,1.0,3,3,-1.36459915665049,-1.5385525241709452,-0.0025744818269064274,-0.5496842009013145,0.0,0.0,1.0,-0.0
14,20,100,2,20,14,4.0,30.0,20.0,0.05,5,90,100,1.5,2.0,3.0,30,0.25,1,1,-0.6331071214303516,-0.6331071214303516,-0.005221889257493376,-2.328072363927361,0.0,0.0,1.0,-0.0
10,10,200,2,14,20,2.0,30.0,15.0,0.05,15,90,100,1.0,2.0,2.0,30,0.25,1,1,-1.7275099377796168,-1.7275099377796168,-0.019278493409956264,-2.556544303253234,0.0,0.0,1.0,-0.0
14,10,50,2,20,20,2.0,30.0,20.0,0.1,5,85,200,2.0,2.0,3.0,20,0.25,2,2,-0.516746436335434,-0.516746436335434,-0.0028320741412472903,-2.1526559846296975,0.0,0.0,1.0,-0.0
14,14,200,3,20,20,4.0,30.0,20.0,0.2,10,95,100,1.5,0.5,3.0,30,0.5,2,2,-0.9725931630365777,-0.9725931630365777,-0.0019506083783991696,-0.5852196211849723,0.0,0.0,1.0,-0.0
10,20,200,3,14,14,4.0,25.0,18.0,0.05,10,85,200,1.0,1.0,3.0,20,1.0,4,4,-0.7802836115981531,-0.5009312701380884,-0.004622138694121588,-1.1498401451125073,0.0,0.0,1.0,-0.0
20,20,200,3,14,14,4.0,25.0,15.0,0.05,10,90,200,1.0,2.0,3.0,30,0.25,2,2,-1.6052676300065354,-1.6052676300065354,-0.02019985044091359,-3.0014396218377426,0.0,0.0,1.0,-0.0
10,14,200,2,20,14,2.0,30.0,15.0,0.2,10,95,200,2.0,0.5,3.0,10,0.25,2,2,-0.24210741746588024,-0.24210741746588024,-0.0005666327376953403,-0.5064341624556179,0.0,0.0,1.0,-0.0
10,20,100,2,14,20,2.0,30.0,15.0,0.1,5,90,100,1.0,2.0,3.0,20,0.5,1,1,-1.2731193027892052,-1.2731193027892052,-0.012068434182090868,-2.254810575763727,0.0,0.0,1.0,-0.0
14,20,100,2,14,20,3.0,20.0,20.0,0.05,5,85,200,1.0,0.5,3.0,20,0.5,2,2,-0.006285187845446155,-0.006285187845446155,0.0001664794871833692,-0.5315611960417137,0.5,0.5,1.0,-0.003452492301797293
14,14,200,2,20,14,3.0,25.0,18.0,0.1,15,85,100,1.0,0.5,3.0,10,0.5,3,3,-0.01779389357650966,-0.18552404827664093,-0.00026543829094672825,-0.49766203847164175,0.3333333333333333,0.3333333333333333,1.0,-0.008222524775827595
20,14,100,2,14,20,2.0,20.0,20.0,0.1,15,85,100,1.5,2.0,2.0,30,0.25,14,14,-0.013675187938716629,0.19248575638000043,0.009777579522918618,-2.139685358536195,0.5714285714285714,0.5714285714285714,1.0,-0.021161768827172616
14,10,50,2,14,10,3.0,30.0,15.0,0.05,15,85,100,2.0,2.0,1.5,30,0.5,3,3,-0.027487270965297905,0.4928499688751392,0.0059666577897872245,-2.2483173149099174,0.6666666666666666,0.6666666666666666,1.0,-0.025403632494511316
14,14,100,3,20,20,3.0,25.0,15.0,0.2,15,95,200,2.0,2.0,2.0,20,1.0,10,10,-0.04855762154729688,-0.011344278204647444,0.004665629729940829,-2.480735390436885,0.4,0.6,1.0,-0.0465744364666382
14,10,100,3,14,10,2.0,25.0,18.0,0.2,15,95,100,1.5,2.0,1.5,30,0.5,16,16,-0.039618404817642304,-0.12701395618979192,0.011593007249297948,-2.35549937538664,0.4375,0.5625,1.0,-0.0491082345248098
14,10,200,3,20,20,2.0,20.0,15.0,0.1,5,85,100,1.0,2.0,2.0,30,1.0,13,13,-0.08375778877719682,-0.3094994582492553,0.0028576710296728796,-2.3887110851139584,0.3076923076923077,0.38461538461538464,1.0,-0.06801280196456243
10,10,200,5,10,20,4.0,25.0,15.0,0.2,15,85,200,1.0,2.0,3.0,30,0.25,19,19,-0.0659633560762688,-0.24293037744573306,0.005947606512206601,-2.353557618687679,0.3684210526315789,0.3684210526315789,1.0,-0.07280315172038343
10,10,100,2,20,14,3.0,25.0,18.0,0.1,10,85,200,1.0,1.0,2.0,30,0.25,4,4,-0.0916539880322142,0.1524736597506805,0.0006540305851192784,-1.2614526992717139,0.5,0.5,1.0,-0.07375570158241342
20,14,200,5,20,10,4.0,25.0,15.0,0.05,10,90,200,2.0,0.5,1.5,30,0.5,28,28,-0.047807704614178555,0.06846799945522627,0.0018291272221255975,-0.6335727296105355,0.5357142857142857,0.6428571428571429,1.0,-0.08624072377957959
14,20,50,2,20,14,4.0,25.0,20.0,0.1,5,85,100,2.0,0.5,2.0,30,0.5,4,4,-0.21763370178575203,-0.31743320936849373,1.7437503411054083e-05,-0.6226573774555857,0.25,0.25,1.0,-0.08756698266934157
20,10,50,2,10,14,3.0,25.0,20.0,0.1,15,90,100,2.0,0.5,3.0,10,1.0,9,9,-0.11918168553995592,-0.35917204076066156,0.0008375460464531141,-0.39670360770661284,0.3333333333333333,0.5555555555555556,1.0,-0.09147532416073552
14,10,200,5,14,20,3.0,30.0,20.0,0.1,10,85,100,1.0,2.0,1.5,20,0.25,25,25,-0.08037216751160489,-0.10713894777092756,0.009608288045373049,-2.4558344397558893,0.36,0.52,1.0,-0.09426970106022331
14,10,100,5,20,10,3.0,25.0,18.0,0.1,15,85,100,1.0,2.0,1.5,30,0.25,34,34,-0.05504286717441158,0.005386166680082405,0.007019689684272899,-2.562658591099027,0.5,0.6470588235294118,1.0,-0.09784827555368174
14,20,50,5,14,20,4.0,30.0,18.0,0.1,5,90,100,1.5,1.0,3.0,30,0.5,14,14,-0.11348746779157978,-0.18653395225173755,0.002547762937017576,-1.1269498946197343,0.35714285714285715,0.5,1.0,-0.10976062856270292
14,20,200,5,10,14,3.0,25.0,15.0,0.1,15,90,200,1.5,2.0,3.0,20,0.5,25,25,-0.12045785468666682,-0.35936503192466296,0.00550144280988377,-2.260824034883981,0.28,0.4,1.0,-0.10988972941299471
10,14,200,2,20,20,3.0,25.0,18.0,0.1,15,95,100,1.5,1.0,1.5,10,0.25,6,6,-0.08477007345628262,0.29073834264756604,0.0026099384514958273,-1.1379698359151098,0.6666666666666666,0.5,1.0,-0.10996996418316317
14,20,100,3,14,10,4.0,20.0,18.0,0.05,10,85,100,1.5,0.5,2.0,20,0.25,14,14,-0.08154184117878223,-0.1133094644633863,0.0020914594650214375,-0.5841322687605582,0.5,0.5,1.0,-0.11040969970122284
20,10,200,3,20,14,2.0,25.0,18.0,0.1,5,85,200,2.0,0.5,3.0,30,1.0,3,3,-0.2436539200549417,-0.5707446500147908,-2.3771158328312243e-05,-0.6084866028093935,0.3333333333333333,0.3333333333333333,1.0,-0.11259201847897408
14,14,200,5,14,10,4.0,30.0,20.0,0.2,5,85,100,1.0,1.0,3.0,10,0.5,17,17,-0.07694013347079481,0.0776658295936028,0.0015527910818128425,-0.9428917765270017,0.5294117647058824,0.47058823529411764,1.0,-0.1177335470291012
20,14,200,5,20,10,2.0,25.0,20.0,0.1,5,85,100,2.0,2.0,2.0,30,0.25,30,30,-0.06890080590235304,0.03328979607277409,0.00500868447300628,-2.598727988526472,0.5,0.6666666666666666,1.0,-0.11830224292369748
10,10,200,3,14,10,4.0,25.0,15.0,0.2,15,85,200,2.0,1.0,1.5,30,0.5,12,12,-0.11280627428098756,-0.1925722180661586,0.005275110160664664,-1.1483160600738318,0.4166666666666667,0.5833333333333334,1.0,-0.12055932530610372
14,10,200,2,20,10,3.0,30.0,20.0,0.05,10,95,200,1.0,1.0,2.0,20,0.5,2,2,-0.2206169317037457,-0.2206169317037457,2.3948743112259425e-05,-1.1512956512216252,0.5,0.5,1.0,-0.12118623612899405
20,20,50,3,14,14,2.0,25.0,15.0,0.2,5,90,200,1.5,2.0,3.0,10,1.0,11,11,-0.10811926673944425,-0.32832880402049974,0.005054456998062801,-1.8877346712458971,0.45454545454545453,0.45454545454545453,1.0,-0.1221210385868398
14,20,100,3,20,10,4.0,20.0,15.0,0.1,5,85,200,1.5,1.0,1.5,30,1.0,15,15,-0.07491488472845158,0.03119085792944032,0.0025344740316892572,-1.2590845049362813,0.6,0.6666666666666666,1.0,-0.12462489871559883
14,10,200,3,20,10,2.0,25.0,15.0,0.1,5,95,100,2.0,2.0,1.5,20,0.25,13,13,-0.08786868395445047,0.11470287053914588,0.005197565139685361,-2.3982199982408625,0.5384615384615384,0.6153846153846154,1.0,-0.12486411238734414
10,20,200,5,14,14,4.0,30.0,15.0,0.1,10,95,100,1.0,2.0,2.0,20,1.0,18,18,-0.11235507344400585,-0.3281001748905224,0.00733421071945262,-2.297210001965973,0.3888888888888889,0.5,1.0,-0.1286532557938596
10,20,50,2,14,10,2.0,20.0,15.0,0.2,15,90,200,2.0,1.0,2.0,20,0.25,6,6,-0.4009568274309008,-0.3425172200159298,0.00032288567839039727,-1.2603832752423776,0.16666666666666666,0.5,1.0,-0.1300376599718016
20,10,100,3,20,14,2.0,20.0,20.0,0.2,15,95,200,1.5,0.5,2.0,10,0.5,15,15,-0.10163710826783603,-0.07217754076777139,0.0004926848284899856,-0.5382279508176453,0.4666666666666667,0.5333333333333333,1.0,-0.13150568673408405
14,14,200,5,14,10,4.0,25.0,18.0,0.05,10,90,200,1.0,1.0,1.5,10,1.0,29,29,-0.11249094643225584,-0.22527148297177624,0.0035834906776758,-1.190775269484989,0.3448275862068966,0.5517241379310345,1.0,-0.13193238360899529
14,14,50,2,14,20,3.0,25.0,18.0,0.2,5,90,100,1.5,0.5,2.0,30,0.25,3,3,-0.2900782447933265,-0.10744023990759899,0.0010565056032783556,-0.5855519356968156,0.3333333333333333,0.6666666666666666,1.0,-0.13404461168018125
20,14,200,3,10,14,3.0,25.0,18.0,0.2,5,95,100,2.0,1.0,3.0,20,1.0,6,6,-0.20681162977374687,-0.6506572445703185,0.0025580716167128005,-1.1647915012750267,0.3333333333333333,0.3333333333333333,1.0,-0.13414561643980133
10,10,200,5,20,20,2.0,30.0,20.0,0.05,5,95,100,1.5,1.0,1.5,20,0.25,27,27,-0.0957534148830277,-0.03297718574430199,0.0030196539747155944,-1.3486575452267542,0.4444444444444444,0.6296296296296297,1.0,-0.1418088715279566
20,20,100,2,14,14,3.0,20.0,20.0,0.05,15,90,200,1.0,0.5,3.0,30,1.0,9,9,-0.13923256725620872,-0.05003425605018469,0.0010815488086778917,-0.5373488005468775,0.4444444444444444,0.5555555555555556,1.0,-0.1424865928104165
20,10,50,3,20,14,2.0,25.0,15.0,0.2,15,85,100,1.5,0.5,2.0,30,0.5,12,12,-0.2267586209887363,-0.18121391396774866,0.0004009706116815133,-0.6207757674747698,0.25,0.4166666666666667,1.0,-0.14540609480098082
10,14,50,3,20,10,2.0,20.0,15.0,0.2,10,95,100,1.0,1.0,2.0,20,1.0,14,14,-0.12577407606942523,-0.11025910734895265,0.0014515956932116783,-1.2488416844462051,0.42857142857142855,0.5,1.0,-0.145972505139965
14,14,200,5,14,10,4.0,20.0,20.0,0.2,15,85,100,1.0,2.0,2.0,20,0.5,29,29,-0.12447093208760619,-0.13542762018763504,0.005629504832310285,-2.4920060480476214,0.3448275862068966,0.5862068965517241,1.0,-0.14598283045152213
10,10,100,2,14,10,4.0,25.0,20.0,0.05,10,95,200,1.0,0.5,1.5,10,1.0,5,5,-0.20661595546372552,-0.0738325782813051,0.0017614321010997994,-0.5688388410625465,0.4,0.6,1.0,-0.14808243787829292
10,20,200,5,14,14,3.0,20.0,20.0,0.05,5,90,100,1.5,1.0,1.5,10,0.5,40,40,-0.11550446923165433,-0.1435007294664556,0.0033510210332181704,-1.2346290394614998,0.35,0.55,1.0,-0.15012695968136255
20,10,100,5,14,14,2.0,30.0,18.0,0.05,10,85,100,1.5,2.0,3.0,30,0.5,13,13,-0.18742265957061047,-0.25333200723723553,0.003312172625840151,-2.445321645609167,0.3076923076923077,0.38461538461538464,1.0,-0.15219050568486306
14,20,200,5,20,10,2.0,30.0,20.0,0.1,15,85,200,1.5,1.0,2.0,30,0.25,24,24,-0.08860102964434648,0.034812633372901525,0.002768003564924746,-1.2632249066004613,0.5416666666666666,0.625,1.0,-0.15448101087283456
10,14,100,2,14,20,3.0,25.0,20.0,0.1,5,95,200,1.0,2.0,2.0,10,0.5,4,4,-0.1928671025335354,0.0758926874317806,0.0019897778277547106,-2.153754656413997,0.5,0.75,1.0,-0.15520381343939338
10,10,100,2,20,14,2.0,30.0,20.0,0.1,15,95,200,1.5,2.0,2.0,10,0.5,4,4,-0.1305409180204226,0.22547318574098804,0.002330915609387341,-2.2131230732883873,0.75,0.75,1.0,-0.157573126939515
10,10,50,3,20,10,2.0,30.0,15.0,0.1,10,95,200,1.5,1.0,2.0,30,1.0,8,8,-0.2875120268228748,-0.36109298373345544,-4.874668743269682e-05,-1.2124858248408112,0.25,0.375,1.0,-0.15793212290374273
14,20,50,3,10,10,2.0,30.0,15.0,0.05,5,85,200,1.5,1.0,3.0,20,0.5,7,7,-0.1780540552147847,-0.33807684292019774,0.0033615986388878813,-1.034498276940109,0.42857142857142855,0.42857142857142855,1.0,-0.15867985674779078
10,20,50,2,20,20,3.0,25.0,15.0,0.2,10,85,200,2.0,2.0,1.5,10,0.5,5,5,-0.44522213050585513,-0.10641082830537787,0.00023793611814475305,-2.592541320986036,0.2,0.6,1.0,-0.15954619364875097
10,10,200,2,14,14,2.0,20.0,15.0,0.1,10,90,200,1.5,2.0,3.0,10,0.25,4,4,-0.39792431171072135,-0.3075336910989529,-0.002484596558378815,-1.825160396705376,0.25,0.25,1.0,-0.16010861838661988
10,20,200,3,14,14,4.0,20.0,15.0,0.1,15,95,100,1.0,0.5,1.5,30,0.25,18,18,-0.1975292907711693,-0.20498007217380587,0.0010804928601718532,-0.5859464568426581,0.2777777777777778,0.3888888888888889,1.0,-0.1615591509093702
10,20,50,3,20,10,4.0,25.0,15.0,0.2,10,95,100,2.0,2.0,2.0,10,0.25,14,14,-0.11938485898308829,0.005861174007447935,0.0029352237130871525,-2.2674093151633743,0.5,0.42857142857142855,1.0,-0.1616500956888556
20,20,100,2,14,20,2.0,25.0,15.0,0.1,15,90,100,1.5,1.0,1.5,30,0.5,5,5,-0.15392225565707363,0.008422773106671527,0.002454053369738322,-1.1580807176601795,0.6,0.6,1.0,-0.16547499545910194
10,14,100,5,20,10,4.0,20.0,18.0,0.2,5,95,200,1.0,0.5,3.0,30,0.5,23,23,-0.17145844485106543,-0.15269208972152404,0.0010383673783515685,-0.5775102934502726,0.30434782608695654,0.391304347826087,1.0,-0.16584039877526147
20,10,200,5,20,14,2.0,20.0,20.0,0.1,10,95,200,1.5,2.0,2.0,20,1.0,39,39,-0.09913323549415161,-0.13910702131919853,0.0030733758669979554,-2.533033972777658,0.46153846153846156,0.5128205128205128,1.0,-0.16878025644656044
14,14,100,3,20,10,4.0,20.0,20.0,0.1,5,90,200,1.5,0.5,1.5,30,0.5,15,15,-0.116762429517088,0.13999877344356892,0.0010616652262073604,-0.6204400888532362,0.5333333333333333,0.6,1.0,-0.17265823747221093
14,10,50,3,20,10,2.0,25.0,18.0,0.05,15,95,100,1.5,2.0,1.5,10,0.5,18,18,-0.11987842731061146,0.10466929892342312,0.0034306998628964237,-2.292622575129266,0.5,0.6111111111111112,1.0,-0.17648735706726756
20,20,200,3,20,20,2.0,25.0,20.0,0.1,10,85,100,2.0,0.5,3.0,30,1.0,4,4,-0.4405681591028484,-0.5574172871381995,-0.00016132768688290755,-0.6330430568334716,0.25,0.5,1.0,-0.17726677456785572
